# src_core	dest_core	cost	stderr
47	3	329.365079365	8.46336941289
0	4	242.936507937	4.91151228084
1	4	241.0	5.33928239635
2	4	243.650793651	5.6291721181
3	4	242.53968254	5.39789905287
4	4	-1	0
5	4	243.222222222	5.62151322463
6	4	283.333333333	5.43650214343
7	4	283.19047619	5.81147508214
8	4	285.0	6.10750254209
9	4	284.920634921	7.50301862491
10	4	282.936507937	5.61424779304
11	4	285.396825397	6.9773776912
12	4	284.603174603	6.4624426129
13	4	285.396825397	7.13929364373
14	4	285.841269841	7.32728397505
15	4	284.031746032	5.64834082667
16	4	283.285714286	5.56470901257
17	4	282.126984127	5.1961281785
18	4	293.777777778	5.77472446795
19	4	296.0	6.44143334143
20	4	295.380952381	8.62706809147
21	4	292.428571429	7.83705946984
22	4	300.333333333	10.4820330029
23	4	295.222222222	12.0111647063
24	4	245.952380952	4.45944181655
25	4	246.349206349	6.81305639675
26	4	248.380952381	5.78840815201
27	4	245.587301587	4.79958635994
28	4	249.222222222	6.21428064627
29	4	248.095238095	5.84920096487
30	4	330.031746032	7.80713603967
31	4	329.523809524	9.19947745731
32	4	329.777777778	7.62919298078
33	4	328.428571429	6.42345475387
34	4	327.476190476	6.30660309758
35	4	327.396825397	7.76549078068
36	4	286.206349206	7.93257045183
37	4	287.015873016	6.29812787374
38	4	286.26984127	6.45670894891
39	4	287.222222222	5.37024265493
40	4	290.031746032	7.51922035381
41	4	288.174603175	7.2976179687
42	4	324.80952381	7.01892485516
43	4	328.873015873	8.52352871164
44	4	330.920634921	6.63875487298
45	4	368.46031746	19.4486098551
46	4	327.873015873	6.40062512694
47	4	330.111111111	9.62488690696
0	5	244.174603175	5.38233348385
1	5	243.222222222	6.39306281876
2	5	244.031746032	5.41006778694
3	5	242.984126984	6.09056533851
4	5	243.301587302	6.31861678814
5	5	-1	0
6	5	284.0	5.8255049512
7	5	283.936507937	6.50243670047
8	5	285.333333333	6.96248450456
9	5	286.603174603	6.32339993574
10	5	282.015873016	5.78583948304
11	5	283.698412698	6.19430081283
12	5	285.301587302	6.92507502827
13	5	285.984126984	7.08786591898
14	5	283.380952381	7.53284568887
15	5	285.920634921	6.16776460574
16	5	283.380952381	6.73401357108
17	5	281.888888889	7.14500849436
18	5	294.444444444	8.43796744084
19	5	294.666666667	9.61645415297
20	5	293.746031746	10.7156142621
21	5	290.015873016	8.59954237153
22	5	297.507936508	10.0172438878
23	5	293.571428571	7.76175868983
24	5	245.968253968	4.04721442111
25	5	246.984126984	5.21137968355
26	5	248.444444444	6.70175948889
27	5	245.920634921	5.88056143336
28	5	249.777777778	6.3482142082
29	5	248.920634921	6.22922346635
30	5	327.73015873	8.19253696236
31	5	329.857142857	7.88379318674
32	5	329.26984127	7.79948380304
33	5	327.984126984	6.6320340041
34	5	327.46031746	8.53531486819
35	5	327.015873016	7.69145488228
36	5	285.904761905	6.030910552
37	5	287.206349206	7.02412787369
38	5	287.0	7.89615136311
39	5	288.936507937	9.01827600438
40	5	290.206349206	6.22376074274
41	5	289.873015873	8.55327295286
42	5	327.793650794	7.28590448277
43	5	329.047619048	8.08963391451
44	5	331.476190476	8.58728691722
45	5	326.333333333	7.43650370144
46	5	330.253968254	7.22862092265
47	5	328.603174603	9.1747404834
0	6	281.666666667	7.21330340633
1	6	279.285714286	6.33816500266
2	6	281.174603175	5.02229847633
3	6	280.174603175	5.44391223277
4	6	281.365079365	5.41983888738
5	6	282.253968254	5.93608350915
6	6	-1	0
7	6	239.238095238	3.83266779197
8	6	240.19047619	3.10072773259
9	6	238.714285714	4.33307168232
10	6	237.714285714	2.67515655337
11	6	238.238095238	2.07566616359
12	6	247.349206349	4.25070948386
13	6	248.238095238	4.13546137889
14	6	248.73015873	5.19830970454
15	6	248.888888889	5.07127331655
16	6	247.53968254	4.43945297941
17	6	247.396825397	3.84847808526
18	6	325.333333333	6.45128263364
19	6	325.317460317	8.79362214195
20	6	325.53968254	9.02874667747
21	6	324.841269841	7.80558682541
22	6	325.031746032	9.16163195757
23	6	324.396825397	8.03077351537
24	6	281.015873016	3.79009596349
25	6	281.428571429	5.43858725153
26	6	280.841269841	3.94890520977
27	6	279.285714286	3.17444444048
28	6	280.46031746	5.42137274488
29	6	281.301587302	4.97177723848
30	6	281.428571429	6.20474545917
31	6	280.825396825	5.54502403144
32	6	281.825396825	4.4952874179
33	6	282.412698413	5.84627115086
34	6	281.095238095	5.64762707781
35	6	277.777777778	5.68049976687
36	6	321.523809524	6.24336382383
37	6	323.492063492	6.35178519056
38	6	322.523809524	4.80362674778
39	6	324.825396825	6.25018014354
40	6	368.0	22.0
41	6	324.825396825	5.8324208335
42	6	252.714285714	4.91007571606
43	6	254.031746032	5.88236064796
44	6	253.301587302	5.12273154019
45	6	250.698412698	4.70607483341
46	6	253.079365079	4.51207053904
47	6	254.0	5.43650214343
0	7	281.333333333	7.51295177972
1	7	280.761904762	6.46532702303
2	7	282.698412698	6.71088885517
3	7	281.857142857	5.59721343044
4	7	281.777777778	6.469573339
5	7	281.444444444	6.1432057651
6	7	238.523809524	3.22124467148
7	7	-1	0
8	7	239.603174603	3.31681470136
9	7	238.857142857	3.25067584112
10	7	237.714285714	2.58462223716
11	7	237.174603175	4.01797422914
12	7	248.333333333	6.26656534873
13	7	249.015873016	5.7803500292
14	7	248.698412698	5.81632874072
15	7	249.206349206	5.96859168244
16	7	248.952380952	4.51954686389
17	7	247.301587302	4.30073792352
18	7	326.476190476	7.33302411222
19	7	324.53968254	7.51469543749
20	7	326.222222222	9.3391893949
21	7	325.333333333	8.5542155207
22	7	322.682539683	9.59302887903
23	7	325.492063492	7.73545335447
24	7	279.555555556	3.37487343809
25	7	280.53968254	5.38907005797
26	7	281.761904762	4.35603680992
27	7	279.380952381	4.78565505768
28	7	282.396825397	4.26703749333
29	7	280.746031746	5.24621784844
30	7	281.285714286	6.19120874786
31	7	281.920634921	6.46676874564
32	7	281.555555556	6.11471755056
33	7	281.920634921	6.08485391903
34	7	280.571428571	4.81635535562
35	7	280.396825397	5.14716652686
36	7	320.841269841	8.00834158209
37	7	323.714285714	5.72498997415
38	7	323.0	5.56633874141
39	7	325.761904762	7.14412687127
40	7	369.238095238	20.8111037866
41	7	324.777777778	6.54518954445
42	7	250.634920635	5.55006531436
43	7	255.126984127	8.00890786501
44	7	253.920634921	4.51207053904
45	7	251.619047619	5.89169060123
46	7	253.285714286	4.2591771
47	7	252.507936508	5.49132943071
0	8	280.793650794	4.8244046599
1	8	281.047619048	5.86739327597
2	8	282.603174603	6.73427547048
3	8	281.714285714	6.24481644456
4	8	282.317460317	6.51451467774
5	8	281.206349206	6.58559932107
6	8	239.19047619	3.29914439537
7	8	238.079365079	4.10304411693
8	8	-1	0
9	8	237.761904762	3.89429491434
