# src_core	dest_core	cost	stderr
19	6	399.317460317	17.6525778475
20	6	391.317460317	20.1925849952
21	6	401.158730159	17.9869497217
22	6	400.825396825	24.3776762845
23	6	404.444444444	17.3879887185
24	6	421.555555556	24.3967066329
25	6	418.984126984	26.7454147166
26	6	433.555555556	16.8209787551
27	6	430.825396825	21.5903709303
28	6	416.444444444	27.6312324882
29	6	428.349206349	21.3899239965
30	6	342.206349206	19.2841399841
31	6	336.26984127	23.1696341705
32	6	339.587301587	21.2764382094
33	6	331.936507937	20.7761103773
34	6	332.571428571	22.4072793485
35	6	338.19047619	19.0778331794
36	6	426.682539683	21.8848540775
37	6	419.285714286	21.2195092709
38	6	429.158730159	23.0025577247
39	6	428.238095238	21.011496691
40	6	428.412698413	23.8238475433
41	6	426.777777778	23.2470817042
42	6	334.285714286	23.0915559166
43	6	340.650793651	18.747409328
44	6	338.031746032	20.6358974128
45	6	338.825396825	21.2644271716
46	6	340.126984127	18.7992671788
47	6	338.333333333	28.3515347699
0	7	414.793650794	21.9553361415
1	7	424.507936508	24.3250951585
2	7	436.682539683	19.4657414953
3	7	410.603174603	10.5085599009
4	7	433.206349206	18.9294083207
5	7	434.523809524	17.0757947528
6	7	343.365079365	18.1932322907
7	7	-1	0
8	7	351.428571429	21.095936783
9	7	340.920634921	9.76599475553
10	7	334.952380952	19.2555319377
11	7	332.126984127	7.94723085144
12	7	381.031746032	23.380882337
13	7	393.428571429	17.1674426877
14	7	392.746031746	19.1692281965
15	7	390.349206349	22.3778225888
16	7	380.19047619	19.8932525395
17	7	371.603174603	17.8072035384
18	7	400.53968254	19.6645078693
19	7	400.587301587	21.1747340611
20	7	405.047619048	15.5792175073
21	7	390.714285714	16.7875885478
22	7	406.126984127	16.5744995026
23	7	402.507936508	16.7131475818
24	7	421.492063492	19.7924733296
25	7	417.968253968	29.0122952884
26	7	433.142857143	18.5394107395
27	7	422.666666667	24.0231369956
28	7	407.777777778	21.413869148
29	7	425.317460317	22.2816212947
30	7	337.507936508	17.9530896805
31	7	340.714285714	20.601609254
32	7	349.365079365	19.51011263
33	7	339.333333333	21.3719887882
34	7	339.380952381	16.9260094505
35	7	334.857142857	19.4470033949
36	7	428.587301587	22.9108935902
37	7	420.857142857	18.5855867887
38	7	430.603174603	22.0176982798
39	7	435.206349206	21.8611482077
40	7	435.238095238	17.8020101288
41	7	427.714285714	20.8421341955
42	7	341.015873016	20.670884411
43	7	345.063492063	24.2937532084
44	7	345.619047619	19.3541993896
45	7	349.873015873	23.4124455192
46	7	342.015873016	21.2882649419
47	7	335.206349206	20.8411670835
0	8	414.015873016	19.7230765361
1	8	430.285714286	20.6731392103
2	8	425.761904762	13.2493956564
3	8	424.952380952	11.1503841082
4	8	418.031746032	19.5942721254
5	8	431.349206349	25.1535971931
6	8	339.698412698	19.7103106695
7	8	344.206349206	18.8361007071
8	8	-1	0
9	8	336.492063492	12.9698955655
10	8	344.80952381	23.6635525402
11	8	338.761904762	8.35656625334
12	8	381.920634921	18.479762923
13	8	388.412698413	17.6649908645
14	8	385.80952381	24.7218540572
15	8	397.142857143	20.9685002929
16	8	390.317460317	20.3507539713
17	8	389.349206349	20.8457362929
18	8	413.333333333	16.6380707062
19	8	401.285714286	18.6150890933
20	8	404.19047619	19.1027772791
21	8	399.206349206	17.6959853129
22	8	408.603174603	18.6730768607
23	8	400.317460317	16.0503428207
24	8	424.063492063	16.8220122382
25	8	417.571428571	24.3647639709
26	8	428.047619048	21.3522450189
27	8	425.682539683	24.5627317368
28	8	405.714285714	22.9854533512
29	8	431.174603175	22.9087490617
30	8	349.857142857	18.518851093
31	8	334.682539683	20.8416748229
32	8	343.317460317	20.2929539706
33	8	343.746031746	20.0704855202
34	8	348.682539683	19.3643637651
35	8	346.904761905	21.8622776415
36	8	435.984126984	20.9288227348
37	8	434.095238095	18.0877177355
38	8	418.142857143	18.9609934966
39	8	422.428571429	20.0132609098
40	8	432.523809524	19.453532052
41	8	430.619047619	20.6846531342
42	8	347.53968254	18.7437400317
43	8	343.126984127	21.662997538
44	8	342.650793651	23.7514636008
45	8	342.761904762	20.9024296345
46	8	346.365079365	20.7427949528
47	8	347.428571429	16.0522107321
0	9	416.587301587	21.5049901338
1	9	429.285714286	24.4556148462
2	9	432.857142857	23.8466377403
3	9	415.428571429	11.2711378642
4	9	435.476190476	18.6962835988
5	9	428.857142857	18.6452744282
6	9	351.380952381	21.3269548288
7	9	350.317460317	19.930693723
8	9	341.46031746	19.2945632583
9	9	-1	0
10	9	347.888888889	29.0101849171
11	9	343.174603175	4.40252338371
12	9	387.079365079	19.2966002329
13	9	387.301587302	20.8011255195
14	9	388.253968254	17.0805451885
15	9	382.031746032	15.1887262431
16	9	385.777777778	22.0917598977
17	9	386.936507937	14.2169952129
18	9	405.555555556	16.1213432204
19	9	403.111111111	16.1992662102
20	9	405.031746032	16.9330786014
21	9	387.380952381	17.6908447055
22	9	398.873015873	21.5564906172
23	9	403.46031746	15.1393793218
24	9	425.26984127	29.4883384802
25	9	423.222222222	24.2411459499
26	9	428.587301587	22.3227657448
27	9	419.238095238	23.364410791
28	9	414.063492063	25.0756778483
29	9	430.253968254	22.5873740922
30	9	326.761904762	13.3294211948
31	9	316.904761905	10.6005604609
32	9	327.047619048	12.5463313697
33	9	322.873015873	12.2817351335
34	9	326.333333333	15.3715878908
35	9	326.301587302	15.6991910828
36	9	409.80952381	19.4429218711
37	9	413.158730159	21.107590111
38	9	429.777777778	20.8741082459
39	9	427.968253968	26.334218342
40	9	424.111111111	20.3306876586
41	9	420.285714286	21.8431846706
42	9	340.507936508	26.5861122691
43	9	336.857142857	26.6612239344
44	9	342.714285714	28.274408515
45	9	337.857142857	28.2718420368
46	9	342.126984127	26.7175063371
47	9	330.555555556	22.3612318837
0	10	431.888888889	19.0871943369
1	10	417.888888889	15.3479341572
2	10	431.555555556	18.6817777083
3	10	426.968253968	13.368962223
4	10	437.349206349	13.9399605225
5	10	430.079365079	20.9756484564
6	10	333.682539683	24.7462201037
7	10	349.047619048	20.1867696508
8	10	343.746031746	25.1755539363
9	10	328.666666667	10.3341013539
10	10	-1	0
11	10	325.317460317	6.79594976678
12	10	381.285714286	16.0845272899
13	10	383.682539683	18.5333893429
14	10	385.0	17.7057070882
15	10	383.428571429	20.3818424372
16	10	373.507936508	18.9911199097
17	10	387.111111111	20.0183337485
18	10	402.968253968	20.3999441751
19	10	399.396825397	21.4598478393
20	10	403.26984127	18.0477377109
21	10	394.047619048	19.8945063578
22	10	408.301587302	19.233432302
23	10	391.968253968	21.9226405069
24	10	410.095238095	24.2733862267
25	10	424.46031746	23.232315614
26	10	428.904761905	21.0786240069
27	10	420.396825397	27.5591944053
28	10	411.19047619	25.3670559653
29	10	430.857142857	20.6265795107
30	10	337.412698413	18.7934765114
31	10	341.26984127	20.4063531573
32	10	338.936507937	20.2984658235
33	10	336.063492063	21.376350243
34	10	338.80952381	20.8089244765
35	10	337.619047619	19.4914947438
36	10	425.920634921	24.8342451653
37	10	418.222222222	20.0795595699
38	10	428.650793651	19.7509563603
39	10	425.984126984	21.0799626995
40	10	431.19047619	21.3726253803
41	10	429.095238095	19.967206675
42	10	336.015873016	20.6578261149
43	10	339.396825397	23.5132787088
44	10	336.396825397	21.9397006842
45	10	336.80952381	21.0116046114
46	10	340.793650794	24.5396722725
47	10	332.80952381	18.3466247429
0	11	420.19047619	23.4465668403
1	11	438.079365079	16.5138725591
2	11	430.380952381	17.482352618
3	11	421.619047619	11.682884743
4	11	437.80952381	17.6157010979
5	11	431.53968254	24.2747666994
6	11	341.984126984	21.325513495
7	11	352.603174603	22.769751365
8	11	340.571428571	20.3802848133
9	11	332.222222222	15.6858488893
10	11	341.507936508	22.8909582315
11	11	-1	0
12	11	384.301587302	19.8475418658
13	11	374.619047619	16.7620400427
14	11	374.523809524	16.7983910254
15	11	368.634920635	20.5922636015
16	11	374.476190476	16.5585609593
17	11	382.523809524	14.1968665701
18	11	403.666666667	20.4869296312
19	11	395.0	18.3787316695
20	11	397.682539683	18.3621638217
21	11	389.206349206	17.3874235978
22	11	400.666666667	22.8181214535
23	11	402.476190476	18.7429200541
24	11	416.888888889	26.0500806513
25	11	417.841269841	26.6459481116
26	11	437.174603175	18.9020362408
27	11	427.349206349	23.1928825496
28	11	405.396825397	22.0601915997
29	11	422.396825397	17.4742801314
30	11	322.714285714	9.37478646771
31	11	318.904761905	14.5435463086
32	11	321.761904762	13.1580312679
33	11	324.492063492	14.8161998597
34	11	323.412698413	19.2762992238
35	11	326.904761905	12.5416313535
36	11	417.492063492	29.2031054099
37	11	421.412698413	23.0207876526
38	11	424.587301587	21.5138456124
39	11	422.507936508	27.5005760493
40	11	418.46031746	23.9343184549
41	11	412.047619048	24.901347303
42	11	332.746031746	24.8851126873
43	11	339.444444444	27.6375508171
44	11	339.587301587	28.00035993
45	11	338.841269841	24.0021205076
46	11	342.349206349	24.7541298335
47	11	332.857142857	22.6707679363
0	12	423.634920635	21.1737345435
1	12	435.174603175	24.6863111496
2	12	436.396825397	26.9606059953
3	12	423.206349206	17.0155472606
4	12	422.634920635	19.1122844126
5	12	435.634920635	22.7549412651
6	12	390.666666667	16.6285277914
7	12	394.126984127	18.3964213769
8	12	381.682539683	19.1367886351
9	12	372.888888889	20.0421073498
10	12	375.682539683	17.8706333522
11	12	364.253968254	5.53192252229
12	12	-1	0
13	12	339.888888889	16.6009285561
14	12	341.825396825	20.3910497659
15	12	342.365079365	19.9938892151
16	12	352.031746032	23.0637269349
17	12	339.095238095	26.7586000332
18	12	345.825396825	20.720007724
19	12	346.063492063	23.1502154784
20	12	345.317460317	22.769253424
21	12	335.444444444	26.0894540378
22	12	346.634920635	21.8234631178
23	12	339.587301587	19.8147251006
24	12	356.857142857	10.056755043
25	12	361.412698413	10.2734592876
26	12	361.015873016	4.13844562298
27	12	365.349206349	9.86441211397
28	12	366.476190476	16.1607570376
29	12	385.793650794	17.6870131983
30	12	338.333333333	20.5874056122
31	12	332.746031746	18.1352662257
32	12	348.095238095	19.8851578101
33	12	339.619047619	19.5281063797
34	12	342.0	17.5300196036
35	12	341.492063492	19.2427046707
36	12	389.619047619	19.4270540957
37	12	389.936507937	20.4317470183
38	12	388.857142857	18.8029524386
39	12	391.603174603	18.3731512903
40	12	393.365079365	22.1175083898
41	12	396.126984127	23.1561244005
42	12	394.095238095	20.3615840324
43	12	394.095238095	19.2178110886
44	12	405.682539683	19.3701008322
45	12	398.746031746	19.7981626965
46	12	404.714285714	19.6682231599
47	12	411.984126984	18.3437131339
0	13	419.26984127	24.0074104626
1	13	431.365079365	20.6276910412
2	13	432.206349206	20.7679230149
3	13	425.793650794	13.6662702964
4	13	434.666666667	20.9132751946
5	13	434.73015873	24.4567686928
6	13	389.333333333	18.8671209772
7	13	399.365079365	20.8245136282
8	13	392.333333333	20.3758338032
9	13	367.476190476	8.60206166292
10	13	388.222222222	17.3034948708
11	13	358.174603175	7.20568488652
12	13	342.412698413	25.8835210925
13	13	-1	0
14	13	335.126984127	26.7667716676
15	13	336.952380952	27.3950688249
16	13	333.19047619	27.1835951597
17	13	333.73015873	28.951084279
18	13	336.079365079	26.7874061782
19	13	339.888888889	26.0385008658
20	13	332.777777778	21.2397085775
21	13	331.714285714	26.3856794802
22	13	337.317460317	24.5051503474
23	13	337.396825397	23.4869363774
24	13	364.0	11.2150692275
25	13	366.333333333	11.3906115615
26	13	358.111111111	5.71300691158
27	13	351.587301587	10.4207286109
28	13	378.015873016	21.167879278
29	13	390.031746032	14.3116871477
30	13	330.777777778	23.5994649149
31	13	323.349206349	14.6657561732
32	13	329.301587302	10.6482503528
33	13	328.841269841	15.8486956543
34	13	324.53968254	15.8523198411
35	13	329.523809524	22.1645055465
36	13	373.777777778	13.8706546972
37	13	388.031746032	20.5626941089
38	13	385.777777778	17.4723767879
39	13	389.428571429	17.7573720758
40	13	396.476190476	20.269499444
41	13	393.619047619	23.1608787367
42	13	399.476190476	14.7840080298
43	13	395.079365079	16.20631034
44	13	405.253968254	13.6846203257
45	13	403.253968254	14.4408682124
46	13	405.682539683	19.8252888022
47	13	407.80952381	17.6129976743
0	14	433.126984127	23.7115550584
1	14	430.285714286	19.024152211
2	14	434.476190476	20.8668166303
3	14	417.920634921	12.9704200557
4	14	438.079365079	15.6846923527
5	14	438.476190476	18.9123770197
6	14	387.19047619	16.9900597856
7	14	386.063492063	21.1336435428
8	14	384.761904762	15.0930597797
9	14	361.492063492	9.60137724227
10	14	373.0	17.8814437825
11	14	365.333333333	5.25840219561
12	14	343.317460317	26.7669693376
13	14	332.682539683	27.3099931689
14	14	-1	0
15	14	336.825396825	28.3204674893
16	14	334.666666667	27.335656115
17	14	334.968253968	26.0597410444
18	14	336.523809524	20.7348010067
19	14	332.936507937	25.6254294681
20	14	338.142857143	26.3317402429
21	14	328.047619048	22.7138364735
22	14	331.746031746	18.9970492729
23	14	331.047619048	25.096909676
24	14	364.952380952	9.10856664874
25	14	365.571428571	10.6095409079
26	14	357.317460317	4.0584045533
27	14	353.80952381	10.0819769144
28	14	363.53968254	12.9979551467
29	14	383.619047619	16.2181835746
30	14	331.285714286	27.2876671785
31	14	325.142857143	16.9592014102
32	14	328.888888889	17.2121322209
33	14	328.380952381	17.0921206867
34	14	322.825396825	22.306337403
35	14	329.746031746	27.0366994874
36	14	384.714285714	17.5258797949
37	14	389.888888889	15.7370366012
38	14	385.0	18.6675169874
39	14	388.079365079	18.9580167633
40	14	391.126984127	19.6868274899
41	14	378.650793651	19.4031242208
42	14	393.920634921	17.6952164528
43	14	397.158730159	18.1713243039
44	14	408.682539683	17.5063030797
45	14	405.936507937	16.1165132862
46	14	395.761904762	18.4955715727
47	14	401.507936508	16.2137243608
0	15	432.619047619	26.2281979432
1	15	426.301587302	19.4949199086
2	15	435.476190476	24.6376000834
3	15	429.142857143	26.8516542855
4	15	436.507936508	18.919942461
5	15	436.571428571	20.6649110512
6	15	380.571428571	16.7481003763
7	15	392.73015873	18.7338979318
8	15	380.873015873	15.0654572455
9	15	372.206349206	8.43868403597
10	15	383.174603175	14.6520919819
11	15	366.174603175	3.57033492955
12	15	334.349206349	26.7131492086
13	15	336.634920635	26.3084883322
14	15	336.873015873	26.6449268905
15	15	-1	0
16	15	336.936507937	21.2303115259
17	15	344.476190476	19.9879782463
18	15	350.53968254	21.4755862842
19	15	345.984126984	24.4257813727
20	15	341.476190476	21.9392068723
21	15	340.015873016	21.3879450273
22	15	341.73015873	22.1905216068
23	15	333.095238095	19.3806598785
24	15	354.126984127	10.4903463763
25	15	353.873015873	12.9142373304
26	15	363.619047619	4.79559510659
27	15	361.476190476	9.43458201875
28	15	373.301587302	21.7756489311
29	15	396.444444444	19.045290863
30	15	344.349206349	20.8404054512
31	15	335.238095238	19.1167792048
32	15	338.888888889	19.0780444833
33	15	339.206349206	22.2804339604
34	15	340.555555556	17.0840850267
35	15	333.634920635	21.9590539503
36	15	383.936507937	21.417151572
37	15	384.380952381	17.6872553628
38	15	401.619047619	21.8519030964
39	15	388.079365079	21.4567128559
40	15	399.793650794	19.1826299819
41	15	384.492063492	23.378101961
42	15	403.746031746	19.7258739553
43	15	399.857142857	19.2888298483
44	15	403.507936508	17.1869949134
45	15	393.158730159	21.2440141704
46	15	395.984126984	21.3024270646
47	15	409.984126984	19.6294984237
0	16	421.634920635	23.1518805759
1	16	435.126984127	24.5676856179
2	16	433.095238095	17.743064181
3	16	415.888888889	18.9184642411
4	16	434.761904762	18.8820182249
5	16	437.73015873	19.464421225
6	16	393.047619048	19.6245946851
7	16	403.380952381	20.7352384452
8	16	386.73015873	20.3127970839
9	16	363.936507937	10.1572915648
10	16	389.0	18.8013846164
11	16	353.095238095	4.76333311911
12	16	333.222222222	26.9929117353
13	16	340.285714286	19.650460289
14	16	345.666666667	24.0930734958
15	16	343.142857143	18.7700006705
16	16	-1	0
17	16	341.0	24.3656015662
18	16	337.603174603	22.4071556616
19	16	342.682539683	24.5679009813
20	16	335.682539683	26.5819042141
21	16	333.523809524	24.6027854552
22	16	336.238095238	24.4408676006
23	16	331.142857143	24.3570381229
24	16	362.857142857	11.9507682464
25	16	349.777777778	11.8327557799
26	16	355.380952381	4.8417121838
27	16	363.047619048	11.2805895538
28	16	371.555555556	15.7033792519
29	16	385.444444444	18.2945718186
30	16	319.634920635	18.4178153809
31	16	319.968253968	17.6589994629
32	16	328.238095238	15.7789434592
33	16	322.968253968	13.8861221734
34	16	322.396825397	12.732335641
35	16	325.047619048	24.1512618037
36	16	377.984126984	16.1819927977
37	16	383.936507937	18.3932984827
38	16	387.365079365	19.7188988289
39	16	390.380952381	16.0746557606
40	16	400.555555556	20.7071629182
41	16	389.412698413	17.3540489037
42	16	396.46031746	18.9425408504
43	16	401.301587302	19.8371424278
44	16	404.571428571	17.4435272807
45	16	408.063492063	14.3392822825
46	16	409.047619048	17.5882613915
47	16	399.761904762	19.6498833033
0	17	421.253968254	18.775167874
1	17	430.936507937	19.7948791004
2	17	435.904761905	21.1245094135
3	17	410.825396825	13.9938077945
4	17	438.587301587	22.3923420304
5	17	437.857142857	25.7668774358
6	17	388.587301587	16.8604307319
7	17	402.285714286	20.1340180989
8	17	379.873015873	17.5349918313
9	17	375.714285714	16.2445874468
10	17	376.396825397	17.0205661616
11	17	355.968253968	5.22803266275
12	17	335.380952381	31.1496279228
13	17	333.317460317	27.3755918378
14	17	334.936507937	29.0843726194
15	17	331.206349206	23.8827551056
16	17	329.412698413	23.0683146402
17	17	-1	0
