# core	nvalues	median	mean	stddev	min	max
0	90	306.0	308.533333333	20.0395165167	238	398
1	90	305.0	307.488888889	15.3841508952	254	358
2	90	311.5	311.622222222	15.5938576068	262	357
3	90	316.0	317.922222222	16.8788018123	259	370
4	90	310.5	312.311111111	15.7463536833	250	363
5	90	313.0	314.933333333	18.7170747952	258	408
6	90	440.0	430.955555556	25.2876391021	363	474
7	90	436.5	429.8	21.0598090104	370	461
8	90	435.0	432.677777778	20.0287725134	360	479
9	90	449.0	437.811111111	31.8297186235	370	501
10	90	433.0	421.788888889	27.2370231872	358	463
11	90	439.0	429.988888889	29.792055035	358	475
12	90	363.0	368.633333333	22.0416020793	324	436
13	90	371.5	375.255555556	21.4053789248	333	442
14	90	370.0	374.811111111	17.7806976769	336	420
15	90	358.5	365.588888889	20.9549222244	335	423
16	90	369.0	372.8	19.0427589038	309	418
17	90	370.0	375.7	23.1571683166	327	442
18	90	444.0	441.2	30.1585440262	386	506
19	90	451.0	443.822222222	29.3449135391	373	498
20	90	454.5	449.422222222	24.7619680504	362	500
21	90	441.5	436.544444444	25.693562147	374	506
22	90	442.5	443.866666667	25.3351753716	390	493
23	90	443.0	438.477777778	26.3308976839	380	497
25	90	308.0	302.944444444	24.7149802127	223	353
26	90	308.0	309.066666667	14.6854425273	264	348
27	90	312.0	310.5	18.2069888901	246	356
28	90	318.0	316.388888889	20.7732169682	253	373
29	90	316.0	309.2	23.5325778916	238	346
30	90	483.0	471.911111111	28.8731495586	381	512
31	90	484.0	476.744444444	23.8204212628	405	521
32	90	478.5	472.344444444	23.0502644531	383	511
33	90	486.0	478.755555556	20.8845030857	402	506
34	90	494.0	485.3	25.9064342072	411	525
35	90	483.0	475.388888889	23.9131272384	406	508
36	90	362.0	369.577777778	23.4724319517	320	467
37	90	372.0	375.933333333	20.2856270957	327	428
38	90	368.0	373.788888889	21.940067074	304	468
39	90	386.0	388.255555556	23.6974265415	336	441
40	90	371.5	376.155555556	22.9322243487	330	467
41	90	370.0	375.988888889	21.3294238316	316	455
42	90	486.0	474.2	36.7097322851	408	552
43	90	487.0	475.633333333	34.0253010437	403	561
44	90	489.0	482.133333333	31.0988388493	410	539
45	90	490.5	483.122222222	31.0947754732	411	544
46	90	478.5	478.355555556	31.9910790034	403	557
47	90	480.5	474.977777778	26.1572075377	408	528
0	90	308.0	309.255555556	22.7774552823	249	400
1	90	304.0	304.744444444	16.2689623456	251	355
2	90	309.0	310.822222222	20.4578579186	257	397
3	90	315.0	315.1	21.6543811323	224	397
4	90	315.0	314.288888889	18.3262073693	248	354
5	90	315.5	316.033333333	20.2958397489	248	369
6	90	443.0	431.188888889	29.5043855288	361	483
7	90	446.0	430.655555556	31.2275381002	362	479
8	90	440.0	428.433333333	26.4104566833	371	465
9	90	441.0	432.3	24.8633822675	363	469
10	90	440.0	434.788888889	25.8858581917	368	514
11	90	443.5	431.022222222	30.4021116875	368	488
12	90	365.5	372.633333333	20.5661264111	337	437
13	90	374.0	376.722222222	19.2700272604	339	428
14	90	373.0	377.488888889	22.0445228493	344	459
15	90	363.0	363.166666667	18.9222091733	298	414
16	90	356.5	360.988888889	21.6566615076	309	431
17	90	359.0	366.822222222	24.4711066715	325	439
18	90	443.0	439.733333333	25.8701028645	383	483
19	90	444.5	439.9	25.9414083401	363	494
20	90	443.0	436.811111111	28.915545394	368	491
21	90	441.5	434.077777778	25.1184871173	381	493
22	90	445.0	441.6	29.8547595312	361	502
23	90	449.5	445.377777778	24.1806064522	370	498
24	90	313.5	308.888888889	20.6534605357	259	348
26	90	320.5	319.522222222	14.0192152085	274	362
27	90	316.0	312.866666667	19.6690394049	225	357
28	90	320.0	315.677777778	21.9159139429	250	346
29	90	323.5	319.333333333	21.516918408	243	360
30	90	477.0	471.266666667	24.1420794465	384	511
31	90	490.5	482.433333333	29.8630392142	406	538
32	90	491.0	481.144444444	25.5393209303	417	523
33	90	482.0	473.466666667	25.7825091443	406	514
34	90	485.5	477.366666667	23.2830171775	406	529
35	90	481.0	472.855555556	24.7788265847	400	512
36	90	376.0	378.188888889	21.7106704152	283	435
37	90	378.0	380.755555556	18.5384352157	330	436
38	90	373.5	378.811111111	18.4769492699	335	453
39	90	384.0	388.066666667	26.6840776494	326	456
40	90	380.0	379.9	19.0128903642	315	418
41	90	372.0	377.2	22.8770627485	329	452
42	90	491.0	483.377777778	27.5183081593	406	541
43	90	481.0	474.855555556	28.8581053937	400	540
44	90	482.0	475.988888889	29.4740919922	396	541
45	90	479.0	471.933333333	29.0366817817	396	548
46	90	474.5	475.088888889	26.3492122777	420	547
47	90	481.0	475.388888889	25.5463389177	392	517
0	90	299.0	298.766666667	13.0673894358	258	336
1	90	307.5	310.133333333	12.7577427471	272	345
2	90	308.0	310.311111111	12.8699861387	269	343
3	90	310.0	311.077777778	15.8522538024	224	342
4	90	305.5	304.388888889	11.7744492152	253	337
5	90	305.0	304.988888889	12.9739006766	223	337
6	90	445.0	438.633333333	16.0965489745	378	454
7	90	445.5	438.644444444	17.6605719746	369	455
8	90	446.0	435.177777778	20.9833678992	379	460
9	90	448.5	436.533333333	22.4480635146	374	478
10	90	446.0	436.055555556	20.782129669	387	457
11	90	450.0	442.855555556	18.0638134962	379	459
12	90	363.0	369.422222222	15.0421465503	350	421
13	90	362.0	368.766666667	20.0122462507	331	439
14	90	360.0	366.833333333	16.639477823	348	420
15	90	367.0	372.022222222	14.4606575675	347	423
16	90	357.0	364.9	16.2993183225	341	431
17	90	362.0	366.344444444	13.1893569139	347	404
18	90	449.0	449.333333333	15.4466824917	373	483
19	90	451.0	447.044444444	14.4536893492	385	482
20	90	449.0	443.7	16.4069429748	374	475
21	90	448.0	448.411111111	14.5249933597	375	479
22	90	456.0	455.511111111	15.3378576256	383	507
23	90	454.0	454.855555556	14.8851612249	396	506
24	90	313.0	313.122222222	11.5948530514	263	347
25	90	312.0	310.988888889	14.6275952641	204	335
27	90	312.0	312.244444444	13.4942877718	253	347
28	90	312.0	312.911111111	9.18409790458	268	344
29	90	318.0	317.755555556	11.8446529062	253	346
30	90	485.0	476.577777778	17.0045600275	411	494
31	90	486.0	483.088888889	16.0004475246	421	518
32	90	477.0	474.077777778	15.2127342694	407	498
33	90	475.0	473.266666667	13.3963510786	408	489
34	90	486.5	483.255555556	17.4270295238	389	507
35	90	491.0	487.644444444	15.5265443756	428	512
36	90	368.5	374.844444444	14.1930429837	360	424
37	90	372.0	375.111111111	14.152694635	342	434
38	90	371.5	376.466666667	14.568764151	360	425
39	90	365.0	370.855555556	13.1677730431	354	417
40	90	369.0	375.011111111	16.4414749571	352	472
41	90	364.0	369.7	19.1308070341	272	467
42	90	491.5	489.133333333	20.3470991653	420	528
43	90	486.0	485.011111111	11.5397808996	426	511
44	90	484.0	482.311111111	11.5495497213	428	506
45	90	493.0	492.777777778	21.5472492587	396	538
46	90	491.0	488.955555556	15.3470309189	428	526
47	90	476.0	475.911111111	11.2107532153	422	511
0	90	309.0	309.288888889	15.5550952313	266	347
1	90	305.0	306.366666667	19.790822789	243	396
2	90	311.0	313.811111111	17.2116849485	267	359
3	90	312.0	312.766666667	18.4011171158	249	359
4	90	311.0	310.4	18.0510387513	254	347
5	90	311.0	314.166666667	19.2839887529	273	401
6	90	447.0	440.0	23.1636688708	368	478
7	90	442.5	433.766666667	26.5011739782	358	472
8	90	445.0	436.977777778	27.2286523018	364	490
9	90	440.0	429.811111111	25.6843637883	361	474
10	90	445.5	433.4	30.7400571098	360	492
11	90	443.0	436.277777778	23.9717554995	363	473
12	90	372.5	375.288888889	18.782524055	320	431
13	90	356.5	360.822222222	17.9348064933	313	408
14	90	359.0	364.222222222	19.5895537796	324	419
15	90	366.0	371.322222222	18.1719122566	328	424
16	90	369.0	374.3	21.6674102437	319	437
17	90	367.5	372.722222222	22.5777805118	308	435
18	90	446.0	442.6	24.5147574602	387	490
19	90	453.0	445.222222222	26.0246796449	385	507
20	90	445.0	439.455555556	23.9374931905	377	489
21	90	443.5	439.433333333	26.8021765285	369	531
22	90	440.0	437.8	24.7238975712	384	496
23	90	446.5	437.288888889	26.3068408697	371	487
24	90	314.0	309.855555556	23.5813302382	261	370
25	90	318.0	318.222222222	15.7640785598	252	363
26	90	323.5	322.133333333	19.1747519179	262	364
28	90	318.0	314.7	19.9796841261	248	353
29	90	319.5	318.822222222	17.0428073964	259	352
30	90	489.0	476.777777778	31.5762842715	386	526
31	90	483.5	479.533333333	21.2577828885	402	512
32	90	488.5	475.855555556	28.7694131988	396	516
33	90	483.5	477.544444444	21.73740305	408	515
34	90	481.5	476.633333333	20.6410863194	395	514
35	90	477.0	472.288888889	21.303231077	408	520
36	90	377.0	380.466666667	20.2885846393	344	445
37	90	375.5	379.588888889	19.7961244492	344	466
38	90	369.0	376.644444444	23.4465401907	281	443
39	90	375.0	376.122222222	23.4685736809	313	430
40	90	368.0	374.988888889	19.5627164919	330	430
41	90	378.0	381.533333333	20.2611834688	340	437
42	90	491.0	483.855555556	30.1767243311	411	544
43	90	482.0	476.166666667	28.2635414939	413	546
44	90	489.5	479.877777778	30.7642750164	410	523
45	90	492.0	483.233333333	29.60294655	412	545
46	90	485.5	484.022222222	25.7440296327	422	546
47	90	483.5	477.466666667	28.3447820007	398	534
0	90	315.5	314.555555556	33.5950099175	244	446
1	90	321.5	319.555555556	28.7549458977	237	407
2	90	321.0	321.433333333	36.300918262	254	518
3	90	322.5	320.988888889	38.4492434384	216	440
4	90	328.0	323.266666667	28.4682279041	245	389
5	90	326.5	323.577777778	32.3484424416	248	437
6	90	440.0	429.977777778	31.4236209024	369	494
7	90	421.5	424.044444444	31.3017255865	366	497
8	90	417.0	424.188888889	34.7767145737	363	493
9	90	436.5	429.088888889	31.6482909647	361	490
10	90	432.0	428.544444444	34.2501130934	364	489
11	90	419.5	422.488888889	32.3835501603	368	488
12	90	375.5	379.366666667	24.9236389353	316	441
13	90	394.0	392.588888889	29.1089503015	315	451
14	90	371.0	376.066666667	23.5130223966	339	450
15	90	390.0	388.511111111	30.8026854689	327	468
16	90	382.0	384.5	25.6871130682	330	468
17	90	398.0	400.8	28.578235697	349	499
18	90	451.0	444.266666667	34.6758962073	377	513
19	90	444.5	446.355555556	29.6154280781	358	521
20	90	442.0	442.866666667	36.6421736376	380	529
21	90	444.5	445.8	30.827549007	370	514
22	90	431.5	431.866666667	33.4116413511	367	501
23	90	447.5	441.333333333	34.2234487515	379	511
24	90	327.0	316.588888889	31.2992347952	238	373
25	90	325.0	315.6	29.8856338583	238	374
26	90	322.0	320.188888889	28.0078935082	266	388
27	90	322.0	313.0	25.7272013419	243	359
29	90	319.5	320.177777778	28.0775029666	253	379
30	90	477.5	470.744444444	32.00297247	405	536
31	90	486.0	482.533333333	32.5416655997	407	562
32	90	487.0	473.9	36.6794068776	399	564
33	90	482.0	478.433333333	30.1489082168	429	542
34	90	481.0	476.144444444	33.5713373484	397	548
35	90	475.5	473.977777778	37.2934244361	409	554
36	90	400.5	400.511111111	29.6622635101	322	492
37	90	392.0	391.288888889	24.7176250407	290	440
38	90	402.5	405.2	26.433228247	337	472
39	90	383.0	383.3	21.6083574367	339	440
40	90	391.0	394.833333333	28.4359904972	332	457
41	90	394.0	393.577777778	28.8181955553	271	447
42	90	481.5	482.433333333	28.2020684821	417	551
43	90	481.5	475.066666667	34.7472780709	407	539
44	90	483.0	473.6	31.8572510497	406	526
45	90	469.0	467.344444444	33.4618061248	408	545
46	90	477.0	467.033333333	33.4313392559	368	528
47	90	473.0	473.322222222	35.1061336134	410	546
0	90	322.0	311.311111111	29.156148368	238	363
1	90	330.5	322.2	28.7847181678	242	373
2	90	313.0	316.944444444	27.8939902373	256	374
3	90	318.5	319.533333333	30.6210530336	248	386
4	90	328.0	322.766666667	28.4730086612	238	383
5	90	332.0	324.1	29.6696814948	254	383
6	90	446.0	443.088888889	29.5137047053	381	502
7	90	442.5	440.822222222	30.8211968106	374	501
8	90	446.0	446.833333333	31.839615436	382	517
9	90	446.5	445.233333333	30.8296574385	365	527
10	90	441.5	445.177777778	28.1995184268	384	497
11	90	434.0	437.044444444	27.6433279517	383	500
12	90	400.0	401.566666667	29.9169405744	347	489
13	90	400.0	402.555555556	24.814919845	358	502
14	90	394.0	395.888888889	24.1386939002	331	451
15	90	411.0	409.555555556	26.6758780387	347	474
16	90	399.0	399.322222222	26.9104803119	337	455
17	90	388.5	390.544444444	25.3434896795	329	462
18	90	447.5	450.455555556	30.2052832432	399	520
19	90	454.0	452.877777778	35.9764823732	354	539
20	90	430.0	438.5	32.0808873526	387	509
21	90	440.5	442.366666667	35.4207879955	382	510
22	90	461.0	456.533333333	32.5413241553	392	521
23	90	448.5	450.222222222	31.8677049265	393	519
24	90	337.0	330.733333333	27.6159374275	269	383
25	90	322.0	316.255555556	31.8191281084	260	367
26	90	330.0	318.988888889	34.4494781268	259	387
27	90	324.5	316.433333333	35.7077800424	219	388
28	90	324.0	313.711111111	31.8647295243	245	363
30	90	467.0	474.133333333	31.6997020666	426	533
31	90	476.0	473.088888889	35.9927907734	405	535
32	90	458.0	467.7	33.6813334389	414	553
33	90	462.0	470.944444444	32.9789027212	408	560
34	90	460.5	467.488888889	30.9753466287	416	547
35	90	469.0	472.055555556	34.236550031	396	551
36	90	402.0	403.088888889	24.8978555277	347	473
37	90	389.0	389.3	27.5735178911	330	474
38	90	406.0	404.811111111	24.1260092222	348	468
39	90	401.5	398.4	26.7140412517	328	458
40	90	398.0	399.755555556	25.4590351179	335	476
41	90	398.0	398.366666667	25.3847942237	344	495
42	90	473.5	479.3	39.4217790906	417	579
43	90	490.5	490.655555556	29.7766355502	406	594
44	90	489.0	487.611111111	29.1592159796	429	567
45	90	490.0	490.433333333	33.2529196713	423	586
46	90	484.0	483.255555556	33.1721305754	380	567
47	90	485.5	481.922222222	34.4532623122	418	557
0	90	307.5	321.555555556	29.5210324688	286	382
1	90	311.0	322.011111111	28.4595207442	282	396
2	90	314.5	320.455555556	25.1334929752	285	425
3	90	322.5	330.588888889	28.0625865777	286	402
4	90	324.5	329.066666667	23.7190968537	292	406
5	90	307.5	320.255555556	30.5463440661	281	394
6	90	357.5	355.977777778	27.1792313593	301	418
7	90	351.0	352.8	28.6527873377	304	415
8	90	365.0	362.266666667	25.2845143649	310	419
9	90	334.5	344.0	30.9138588123	300	435
10	90	351.5	352.055555556	28.3808860214	288	420
11	90	329.5	337.055555556	26.9935634761	302	428
12	90	354.5	351.811111111	27.3503582932	286	410
13	90	350.5	349.122222222	35.0979036341	290	426
14	90	346.0	350.033333333	37.3114370312	289	440
15	90	359.0	358.888888889	28.6738147849	296	421
16	90	330.5	340.4	35.8207885018	284	415
17	90	339.0	347.666666667	36.5057073163	296	428
18	90	421.0	421.111111111	27.6109657944	364	484
19	90	422.0	422.477777778	22.432727965	359	486
20	90	418.5	418.733333333	21.3997923147	354	464
21	90	413.5	415.955555556	21.0015402139	354	487
22	90	423.0	420.244444444	22.559704052	369	484
23	90	424.0	423.544444444	23.0333869325	362	495
24	90	332.5	333.388888889	26.5370577137	290	390
25	90	300.0	318.533333333	33.3673826097	277	383
26	90	298.0	314.488888889	31.0673978614	282	397
27	90	302.0	317.055555556	32.1677412985	277	379
28	90	301.5	312.344444444	27.6578946379	281	392
29	90	303.5	314.933333333	29.5446178592	280	374
31	90	370.5	380.011111111	33.1013576239	324	446
32	90	370.0	377.877777778	29.840251629	333	451
33	90	370.5	384.0	34.1555266392	332	449
34	90	362.5	379.077777778	36.9670206709	297	448
35	90	394.0	385.822222222	32.8219363562	327	463
36	90	415.0	411.355555556	18.0802600222	358	459
37	90	412.5	411.688888889	18.8771728371	360	465
38	90	422.0	419.9	22.5590829207	351	464
39	90	421.5	420.577777778	18.1426310586	370	457
40	90	413.0	412.955555556	18.7284163839	354	483
41	90	421.0	420.233333333	16.4398229242	364	464
42	90	476.0	480.222222222	28.2912541562	433	565
43	90	475.0	480.922222222	30.2350891727	435	572
44	90	505.5	506.788888889	28.0798442717	443	569
45	90	503.5	502.288888889	25.0405202486	448	555
46	90	502.5	500.611111111	25.9425409723	452	560
47	90	481.0	484.666666667	23.4326457936	452	552
0	90	301.5	316.711111111	31.5345469972	281	387
1	90	323.5	326.633333333	34.8525305952	280	427
2	90	319.0	327.766666667	30.4809776746	285	427
3	90	310.0	320.277777778	28.4210515787	281	390
4	90	319.5	323.122222222	28.6642742326	279	380
5	90	301.0	315.844444444	32.0627548242	280	393
6	90	352.0	351.433333333	30.8707160771	280	417
7	90	357.5	355.611111111	30.0701751258	296	449
8	90	349.5	349.788888889	29.6357495994	290	404
9	90	324.5	333.666666667	30.0876497365	296	417
10	90	354.5	355.977777778	29.7104462653	283	454
11	90	325.5	339.966666667	35.7946147408	295	424
12	90	346.5	349.888888889	31.5339127658	297	423
13	90	330.5	341.433333333	31.7504330679	295	415
14	90	330.0	345.0	34.2983640685	296	411
15	90	347.5	351.266666667	30.2665198234	296	418
16	90	328.5	340.4	34.9986666413	294	404
17	90	337.0	342.622222222	32.702217994	296	431
18	90	418.0	417.344444444	23.8440121116	366	477
19	90	418.0	417.744444444	20.0513569012	347	460
20	90	418.5	419.422222222	20.9809319663	352	482
21	90	420.0	421.666666667	17.1126983391	389	476
22	90	418.0	421.144444444	23.1034201947	380	494
23	90	426.0	425.288888889	26.2082448624	369	487
24	90	319.5	324.5	25.9513433606	283	397
25	90	298.0	313.577777778	34.5433633368	275	379
26	90	297.0	311.944444444	32.5649303908	278	392
27	90	306.5	319.111111111	32.4542222709	277	378
28	90	338.5	325.833333333	31.6390230219	276	382
29	90	299.5	311.066666667	30.8839404509	278	385
30	90	370.5	381.933333333	34.8236190601	321	455
32	90	366.0	381.844444444	35.1188177196	330	448
33	90	366.0	376.755555556	32.4264333569	315	453
34	90	375.0	379.833333333	32.9060109335	316	431
35	90	368.0	377.644444444	33.3284366774	322	442
36	90	417.0	416.377777778	16.2176705943	367	454
37	90	412.0	410.877777778	20.6504386705	348	461
38	90	415.5	417.055555556	17.4237137967	375	452
39	90	419.0	417.933333333	17.9708405789	363	462
40	90	412.5	411.666666667	18.6458216946	346	462
41	90	415.0	415.744444444	15.7060222782	367	465
42	90	475.0	482.1	28.1989164488	438	587
43	90	474.5	484.211111111	31.1532036678	429	585
44	90	470.0	480.222222222	30.5515148843	438	579
45	90	499.5	497.6	25.580721908	445	566
46	90	496.5	498.311111111	24.6984679887	453	575
47	90	472.5	480.444444444	29.2605578709	444	581
0	90	304.0	316.455555556	28.987032009	284	390
1	90	309.5	319.988888889	28.7759523231	285	390
2	90	323.0	331.211111111	28.4349137679	293	405
3	90	337.0	337.633333333	24.9739642205	297	407
4	90	333.0	334.933333333	24.0184188581	296	387
5	90	313.5	321.4	27.027475732	286	395
6	90	354.5	354.844444444	30.1200970602	293	427
7	90	361.5	363.433333333	27.8448279658	304	435
8	90	357.5	357.488888889	28.8979985637	301	445
9	90	336.5	342.011111111	27.6097786399	295	426
10	90	355.5	353.944444444	29.2207540823	297	413
11	90	331.0	337.444444444	27.9289221303	287	409
12	90	365.5	362.511111111	28.4804979843	306	431
13	90	337.0	343.4	26.8004145905	307	437
14	90	338.5	346.655555556	31.6919762404	298	420
15	90	350.5	355.177777778	31.1831784346	292	432
16	90	337.5	345.533333333	31.5827660459	298	423
17	90	337.0	345.511111111	28.5681424918	293	426
18	90	420.5	420.066666667	23.1573362506	369	478
19	90	416.0	413.844444444	22.1062641254	352	490
20	90	416.0	417.811111111	20.9395396556	365	484
21	90	422.5	424.7	22.5597724575	365	483
22	90	429.0	423.311111111	27.0746476101	362	480
23	90	426.5	424.377777778	26.5160654773	361	485
24	90	328.5	331.277777778	24.2436831533	286	382
25	90	306.0	317.388888889	29.1355813185	277	376
26	90	307.0	319.755555556	33.815286192	279	417
27	90	307.0	317.088888889	27.4661992049	286	382
28	90	305.5	319.577777778	31.2114572189	284	403
29	90	308.5	319.611111111	29.6376991326	283	388
30	90	370.5	377.977777778	29.4731432467	334	457
31	90	371.5	382.255555556	32.6430394524	324	459
33	90	367.0	379.077777778	33.2198828608	327	469
34	90	371.0	384.7	32.8313704997	333	454
35	90	375.5	381.4	27.3442254721	335	454
36	90	417.5	418.911111111	23.2449012065	357	494
37	90	421.5	418.788888889	21.7304161869	364	478
38	90	423.0	420.455555556	24.8949620567	346	475
39	90	428.0	427.611111111	25.1089600849	376	489
40	90	425.0	420.755555556	21.7604693123	349	469
41	90	423.5	425.044444444	24.3305528599	348	498
42	90	479.5	488.633333333	33.520623834	440	585
43	90	472.0	477.733333333	25.4011373324	438	568
44	90	508.5	508.355555556	26.3330426613	456	586
45	90	497.5	501.777777778	24.9830065701	437	578
46	90	500.0	504.522222222	28.9383358877	432	575
47	90	482.0	486.466666667	25.311042825	444	552
0	90	317.5	324.322222222	29.5758263819	285	382
1	90	307.0	318.322222222	27.1149109359	284	385
2	90	312.0	319.955555556	23.8238494469	280	391
3	90	319.0	324.355555556	23.8883100705	282	377
4	90	327.5	332.822222222	25.1451686447	290	407
5	90	310.0	316.9	25.1077898492	287	387
6	90	347.5	347.411111111	30.3021431015	283	421
7	90	355.5	354.233333333	30.0340732428	295	437
8	90	358.5	356.877777778	26.8844555574	298	423
9	90	331.0	341.344444444	31.4410068792	293	419
10	90	351.5	352.977777778	33.2632522556	287	454
11	90	335.5	341.855555556	31.1371736072	296	423
12	90	353.0	354.255555556	28.4685249632	291	422
13	90	339.0	346.7	31.6039554486	298	421
14	90	337.0	346.6	32.3370444606	290	431
15	90	355.5	352.9	28.395246081	288	408
16	90	332.0	338.844444444	28.7618231191	294	411
17	90	346.0	351.6	38.7699196113	285	450
18	90	418.5	420.233333333	27.1379398219	361	514
19	90	416.0	415.266666667	19.2260240299	355	457
20	90	419.0	416.588888889	22.190035023	350	458
21	90	423.0	424.466666667	22.3980157851	369	503
22	90	430.0	426.844444444	24.5451561689	372	472
23	90	425.0	420.444444444	28.7487627216	353	480
24	90	328.0	325.966666667	23.0315966543	289	385
25	90	297.0	310.866666667	28.2473990936	279	384
26	90	304.0	315.144444444	30.5565272573	281	398
27	90	302.5	318.022222222	32.2583246027	276	409
28	90	311.0	322.433333333	32.3982338339	279	387
29	90	306.5	320.366666667	34.0155030015	277	379
30	90	377.5	382.177777778	35.4925900804	297	453
31	90	367.5	378.777777778	33.9659233735	322	459
32	90	365.0	380.0	35.1397211144	328	443
34	90	367.0	378.0	33.1334004023	333	462
35	90	367.0	375.811111111	29.2703469381	334	442
36	90	406.0	407.777777778	17.4054766463	358	444
37	90	416.0	415.055555556	17.0719790632	359	453
38	90	414.5	414.277777778	18.2019704536	355	469
39	90	411.0	408.311111111	17.8994999585	345	444
40	90	420.5	419.355555556	17.5653137437	355	468
41	90	420.0	419.433333333	19.4439650735	359	487
42	90	471.5	480.544444444	30.2769296517	438	615
43	90	479.5	482.944444444	30.23954773	440	606
44	90	489.5	493.111111111	26.3436454258	449	574
45	90	501.0	499.511111111	25.6780253846	446	550
46	90	502.0	504.866666667	24.835995383	454	558
47	90	478.5	486.077777778	29.400010498	448	579
0	90	311.0	322.911111111	30.0294834545	282	386
1	90	307.5	321.011111111	30.3679269568	288	382
2	90	319.0	324.455555556	24.7580115478	288	385
3	90	324.0	327.077777778	25.3930120649	282	406
4	90	329.0	332.7	26.8176765917	287	422
5	90	308.5	319.111111111	29.2918056211	284	389
6	90	344.5	350.155555556	33.7233552803	291	438
7	90	352.0	355.422222222	29.1478902525	305	422
8	90	364.5	361.9	26.4743271869	308	417
9	90	336.5	344.488888889	31.8985351264	292	441
10	90	352.5	353.711111111	29.624406021	297	427
11	90	337.0	341.711111111	32.8153908486	284	421
12	90	355.0	356.566666667	27.5894706163	300	422
13	90	333.5	342.766666667	32.1728146111	297	420
14	90	332.0	343.222222222	37.005938796	287	427
15	90	355.0	354.7	26.9973043922	298	433
16	90	332.0	340.555555556	32.2545814527	297	423
17	90	357.0	351.1	35.2691397999	279	420
18	90	412.0	413.811111111	22.7527260611	364	496
19	90	418.0	417.2	25.5704690784	348	481
20	90	414.5	416.122222222	20.4008865699	352	468
21	90	416.5	416.244444444	19.6674073935	347	468
22	90	415.5	413.288888889	24.6334210393	361	465
23	90	416.0	417.733333333	30.1863839798	360	504
24	90	331.0	330.488888889	22.9396524455	284	389
25	90	301.5	313.611111111	29.0320491275	281	391
26	90	300.0	315.5	31.2641967752	277	388
27	90	304.5	318.466666667	30.4098668198	285	394
28	90	299.0	310.044444444	26.9645492004	279	387
29	90	303.0	318.655555556	32.4650790547	282	384
30	90	370.5	378.755555556	33.1113646523	322	438
31	90	370.0	381.433333333	31.57462061	332	447
32	90	367.0	379.355555556	31.4615501176	337	442
33	90	370.5	381.888888889	32.8895270208	318	454
35	90	366.0	374.966666667	28.7423226464	323	455
36	90	423.0	419.177777778	20.2602938323	357	465
37	90	416.5	417.544444444	16.380314141	362	472
38	90	417.0	412.166666667	22.8605676998	357	458
39	90	419.5	418.633333333	18.4441800517	359	467
40	90	417.5	419.933333333	17.9175891235	362	472
41	90	419.5	417.944444444	18.0556923072	348	479
42	90	475.5	483.233333333	28.0519557647	438	577
43	90	471.5	482.877777778	34.2263146904	439	581
44	90	499.0	500.388888889	29.4345580887	455	591
45	90	498.5	497.788888889	31.4972642355	439	574
46	90	502.0	501.866666667	26.6759150629	444	592
47	90	471.5	480.688888889	32.7697843361	432	565
0	90	312.5	324.177777778	31.7296138499	279	396
1	90	309.0	320.922222222	31.4841151404	282	407
2	90	323.0	328.044444444	30.7306980472	282	413
3	90	317.5	323.677777778	23.9758340269	285	387
4	90	326.0	328.988888889	24.7482858865	286	433
5	90	307.5	319.966666667	31.1060730048	285	418
6	90	351.0	353.0	29.13493512	294	428
7	90	349.5	349.4	28.9512233478	286	442
8	90	364.0	360.877777778	28.8165954415	293	427
9	90	336.5	344.622222222	32.440570545	295	430
10	90	350.0	352.922222222	29.2191823514	302	430
11	90	336.5	341.766666667	26.8357348822	300	415
12	90	356.0	355.422222222	27.7584732921	302	424
13	90	345.0	348.766666667	35.2322611001	294	415
14	90	345.0	348.377777778	36.9153920857	294	427
15	90	349.0	349.988888889	31.4944419945	287	414
16	90	337.5	346.155555556	38.4111994985	290	414
17	90	330.5	343.222222222	35.7307143872	289	433
18	90	424.5	420.311111111	26.1914508717	369	478
19	90	413.0	416.422222222	21.3145635021	372	501
20	90	416.0	419.633333333	21.8969556484	363	503
21	90	416.0	417.322222222	22.6606991055	340	492
22	90	419.0	420.566666667	24.5506505911	374	498
23	90	427.0	424.866666667	28.7719771074	370	499
24	90	329.5	334.8	24.9587214772	285	388
25	90	303.0	319.088888889	33.4496784387	278	392
26	90	303.0	314.8	30.1791686801	283	379
27	90	301.0	315.077777778	29.6228994671	280	377
28	90	300.0	310.777777778	27.999514987	282	402
29	90	304.0	318.055555556	32.0622176786	284	407
30	90	360.0	375.122222222	34.8153311624	305	454
31	90	364.5	374.777777778	32.6784937018	324	447
32	90	369.5	382.477777778	33.3800431988	329	443
33	90	366.0	378.355555556	32.7000887226	329	437
34	90	391.0	385.588888889	35.3512201406	318	454
36	90	417.0	417.1	24.2079188146	351	476
37	90	420.0	419.244444444	17.8937053557	357	455
38	90	415.5	417.255555556	19.8351882108	359	472
39	90	416.0	413.588888889	20.631095433	357	469
40	90	409.0	407.788888889	19.1818748038	361	459
41	90	418.0	416.844444444	20.6934831992	352	464
42	90	486.5	490.733333333	27.1021934332	454	580
43	90	483.5	487.8	25.7583643373	448	581
44	90	515.0	511.8	28.03061818	453	570
45	90	496.5	497.266666667	27.794803671	432	579
46	90	509.0	511.455555556	28.6015388518	453	574
47	90	473.0	478.377777778	30.31888952	437	552
0	90	327.0	320.711111111	31.7364999976	222	384
1	90	324.0	318.455555556	31.5094910256	252	386
2	90	325.0	322.833333333	28.8321772408	258	386
