# src_core	dest_core	cost	stderr
19	3	314.317460317	17.9300451905
20	3	319.920634921	19.3360438061
21	3	311.365079365	14.3927909504
22	3	320.746031746	20.5734983282
23	3	316.0	19.7644863489
24	3	295.476190476	10.6187273067
25	3	304.158730159	19.9636227501
26	3	296.80952381	17.0516090037
27	3	295.523809524	16.1941172376
28	3	298.317460317	16.6617377443
29	3	301.603174603	8.43751953797
30	3	320.301587302	19.0168137139
31	3	320.968253968	17.7736815009
32	3	318.53968254	22.9594711216
33	3	323.53968254	21.0681625424
34	3	326.984126984	23.742997005
35	3	321.888888889	20.8182696864
36	3	303.301587302	13.545496435
37	3	305.80952381	15.4969092083
38	3	305.634920635	15.3419247021
39	3	296.174603175	8.73151504616
40	3	308.571428571	22.9379523904
41	3	301.53968254	22.1845258503
42	3	317.492063492	13.9669371674
43	3	318.841269841	15.0271778647
44	3	320.063492063	14.725933302
45	3	327.507936508	17.7118676167
46	3	321.380952381	18.9756975499
47	3	320.587301587	17.5079437033
0	4	300.650793651	16.9313822743
1	4	293.888888889	28.3728638025
2	4	301.968253968	21.1779821677
3	4	296.587301587	24.9033910616
4	4	-1	0
5	4	308.746031746	16.8277626369
6	4	308.682539683	16.614036327
7	4	313.761904762	19.3068079823
8	4	74.2857142857	19.4890515226
9	4	309.158730159	16.9529754369
10	4	318.0	18.7006493394
11	4	301.349206349	19.5124370027
12	4	310.920634921	22.5320241852
13	4	310.285714286	20.1040377935
14	4	307.396825397	18.9305662654
15	4	311.634920635	18.2733230723
16	4	318.031746032	18.5626081347
17	4	308.777777778	19.4352359147
18	4	318.682539683	17.0431994508
19	4	321.26984127	15.326298955
20	4	327.555555556	19.4787452562
21	4	321.666666667	18.8603893309
22	4	320.349206349	17.5636337222
23	4	315.619047619	19.1936072124
24	4	301.285714286	16.7307611108
25	4	310.920634921	22.5777679576
26	4	296.587301587	18.6612533993
27	4	313.698412698	22.8095182866
28	4	305.46031746	21.4082207892
29	4	302.031746032	14.5066686953
30	4	318.19047619	13.7088282792
31	4	316.984126984	12.6585087307
32	4	333.873015873	18.0576607878
33	4	324.380952381	16.229923932
34	4	326.53968254	16.0265904016
35	4	315.428571429	14.9482857601
36	4	317.888888889	16.7825600248
37	4	308.095238095	20.1759831182
38	4	305.095238095	20.1681143012
39	4	305.952380952	18.9857327983
40	4	309.46031746	18.7725106327
41	4	317.492063492	17.8297709089
42	4	325.142857143	16.3947892834
43	4	321.349206349	15.7984917204
44	4	314.349206349	15.2639826401
45	4	321.0	19.8845876346
46	4	325.80952381	17.0245920566
47	4	321.523809524	19.1591970065
0	5	284.047619048	21.3775052901
1	5	276.063492063	11.981298941
2	5	294.666666667	10.1793441645
3	5	287.444444444	11.3777529762
4	5	292.031746032	9.61144861977
5	5	-1	0
6	5	309.063492063	11.4598997418
7	5	319.126984127	9.43396777858
8	5	83.3174603175	9.34663235648
9	5	312.301587302	12.4806325143
10	5	315.952380952	15.1504922351
11	5	310.46031746	12.2769953886
12	5	307.825396825	20.7483330235
13	5	303.380952381	19.6189320385
14	5	313.333333333	19.9729976448
15	5	316.015873016	23.6901238973
16	5	310.349206349	12.8793654706
17	5	310.841269841	16.6249061095
18	5	317.095238095	18.869404383
19	5	319.777777778	21.4693908686
20	5	318.031746032	17.6500085471
21	5	322.111111111	18.497628429
22	5	319.396825397	17.206070987
23	5	317.968253968	15.6174182916
24	5	299.936507937	14.0880147371
25	5	310.063492063	18.2486120506
26	5	295.761904762	15.8221406913
27	5	295.793650794	16.4472786673
28	5	297.619047619	14.4270783449
29	5	304.19047619	12.2381878818
30	5	324.698412698	24.148768361
31	5	320.984126984	21.2599123947
32	5	317.476190476	24.3381320401
33	5	323.73015873	20.7564916976
34	5	326.920634921	18.3953941676
35	5	321.841269841	18.3668147511
36	5	316.333333333	11.2193144119
37	5	301.619047619	17.4796285706
38	5	302.666666667	16.6666666667
39	5	309.46031746	14.2135921946
40	5	304.126984127	18.6432608902
41	5	301.285714286	15.4338615269
42	5	319.158730159	18.1503477156
43	5	319.079365079	16.037952594
44	5	321.380952381	19.2736587835
45	5	326.349206349	12.2269007743
46	5	314.444444444	12.1730613042
47	5	312.396825397	15.6565719074
0	6	282.571428571	13.6308640047
1	6	279.444444444	7.17309297211
2	6	280.746031746	7.27022248948
3	6	289.492063492	6.16923502724
4	6	290.0	6.66904719403
5	6	277.571428571	9.29535519052
6	6	-1	0
7	6	264.793650794	10.2169462871
8	6	45.7142857143	4.08026054035
9	6	279.492063492	4.30899029116
10	6	280.26984127	4.23592477565
11	6	278.317460317	15.1666147533
12	6	290.492063492	12.9943492186
13	6	293.571428571	9.20957797788
14	6	302.412698413	11.7576519098
15	6	305.380952381	9.40352613943
16	6	289.476190476	6.28896020087
17	6	294.206349206	9.81601983504
18	6	306.777777778	12.7509034158
19	6	304.111111111	12.4251551185
20	6	309.73015873	13.2260041467
21	6	312.476190476	14.7054218949
22	6	304.936507937	12.8629812337
23	6	307.26984127	12.8201309322
24	6	305.047619048	8.67843262022
25	6	313.968253968	11.1881006147
26	6	310.53968254	11.8827945471
27	6	296.746031746	11.3052428545
28	6	300.904761905	11.6465326753
29	6	300.507936508	10.169785651
30	6	308.698412698	4.05765950458
31	6	303.746031746	4.8138960691
32	6	294.777777778	5.55619043991
33	6	298.650793651	5.38710609405
34	6	297.888888889	7.66171913054
35	6	302.285714286	5.61016246668
36	6	305.492063492	11.9958630645
37	6	305.111111111	10.9008680463
38	6	301.253968254	11.3849918669
39	6	292.650793651	11.1499999718
40	6	299.349206349	12.0609019776
41	6	308.031746032	11.9787752163
42	6	292.507936508	8.76296864947
43	6	295.507936508	11.9534454299
44	6	290.0	8.37039378187
45	6	287.587301587	5.36193201568
46	6	292.158730159	8.56201717296
47	6	296.682539683	13.8756671761
0	7	285.746031746	12.3120385711
1	7	286.555555556	8.38891516868
2	7	286.857142857	10.5737878105
3	7	296.920634921	13.4238612325
4	7	296.746031746	14.2872662296
5	7	283.619047619	7.77955923881
6	7	260.46031746	7.01206533175
7	7	-1	0
8	7	47.4285714286	6.15594766141
9	7	280.301587302	5.51084045857
10	7	276.444444444	5.51700913274
11	7	256.968253968	4.60837145069
12	7	292.984126984	9.60405348202
13	7	288.952380952	11.4190436475
14	7	301.174603175	14.7879613012
15	7	300.523809524	16.715031865
16	7	308.285714286	9.09810475891
17	7	294.285714286	9.73364084874
18	7	310.507936508	11.4598997418
19	7	314.079365079	14.3475030595
20	7	314.0	16.5912579773
21	7	302.428571429	12.4947154362
22	7	305.492063492	10.866977816
23	7	309.428571429	8.94021463063
24	7	314.904761905	10.2998139692
25	7	313.698412698	14.4328053578
26	7	313.634920635	15.4079979101
27	7	301.873015873	12.8093369511
28	7	303.301587302	15.9926917045
29	7	313.365079365	11.8419507017
30	7	311.349206349	6.9992261027
31	7	306.428571429	4.55204222689
32	7	297.301587302	6.14283663505
33	7	303.619047619	5.90245730756
34	7	299.857142857	8.81711384744
35	7	305.777777778	7.76733993494
36	7	314.095238095	12.5441623503
37	7	301.206349206	10.5922384435
38	7	304.079365079	10.9171506069
39	7	304.047619048	9.32044785937
40	7	312.095238095	11.1607507936
41	7	304.80952381	12.2109203569
42	7	299.317460317	9.73754865803
43	7	288.031746032	7.73770043763
44	7	294.19047619	9.51833175802
45	7	296.317460317	4.96279937908
46	7	294.73015873	10.1092545204
47	7	300.73015873	8.30988386297
0	8	283.476190476	9.80258654376
1	8	280.698412698	8.34120565423
2	8	282.968253968	11.1140812357
3	8	294.841269841	7.80355301496
4	8	289.26984127	10.9358974189
5	8	277.238095238	12.4934449933
6	8	265.825396825	9.84569792852
7	8	262.46031746	10.6916751428
8	8	-1	0
9	8	276.523809524	5.66486566018
10	8	270.031746032	9.14429001118
11	8	249.222222222	20.7283598724
12	8	293.396825397	11.7656207313
13	8	292.761904762	11.6465326753
14	8	301.904761905	11.8089477586
15	8	296.666666667	16.3949275934
16	8	289.333333333	10.9616937632
17	8	295.507936508	8.32642192609
18	8	305.968253968	12.6478158651
19	8	306.888888889	13.7114378289
20	8	307.333333333	12.6051136008
21	8	299.857142857	12.3093165682
22	8	307.571428571	12.7412768612
23	8	310.396825397	7.95331553612
24	8	301.206349206	12.8793654706
25	8	309.285714286	13.9721134639
26	8	312.777777778	12.5514110311
27	8	296.73015873	14.0183625034
28	8	299.634920635	10.280666996
29	8	307.095238095	9.54141230389
30	8	309.555555556	6.00205726048
31	8	303.73015873	3.69558444894
32	8	295.492063492	4.98528952168
33	8	293.015873016	5.64137792324
34	8	298.920634921	8.09526921874
35	8	303.634920635	12.9385625012
36	8	310.349206349	11.5733118419
37	8	310.365079365	11.259284123
38	8	302.714285714	11.5764245535
39	8	295.253968254	10.5468994225
40	8	298.80952381	12.3620735185
41	8	305.666666667	12.3827837473
42	8	295.492063492	7.73134829998
43	8	297.301587302	9.06350596279
44	8	290.984126984	8.6620721585
45	8	287.396825397	5.90813182554
46	8	294.333333333	8.16496580928
47	8	297.571428571	11.8304346359
0	9	286.746031746	10.0363913295
1	9	282.793650794	7.61818778217
2	9	289.746031746	6.40923999151
3	9	296.476190476	14.5655138945
4	9	300.650793651	9.67267256802
5	9	286.428571429	7.1107213612
6	9	269.158730159	9.33538472219
7	9	258.952380952	6.04855635781
8	9	47.0	7.95622946512
9	9	-1	0
10	9	281.063492063	7.42982624051
11	9	257.793650794	7.43257252173
12	9	298.920634921	11.7652995122
13	9	300.634920635	15.3181100282
14	9	303.476190476	11.0666912548
15	9	307.126984127	12.9841075794
16	9	309.619047619	8.34652017867
17	9	295.952380952	8.05423790928
18	9	307.825396825	8.37899808864
19	9	313.0	17.3452340099
20	9	320.507936508	13.3545937829
21	9	318.698412698	15.0677147978
22	9	307.079365079	10.9664735651
23	9	305.349206349	12.3019662
24	9	314.698412698	13.9995860717
25	9	317.380952381	12.2726028228
26	9	319.650793651	10.874695734
27	9	300.158730159	11.9936575159
28	9	302.111111111	11.1442363367
29	9	313.904761905	10.208484311
30	9	313.047619048	6.29796785423
31	9	306.73015873	13.0884734813
32	9	310.714285714	15.7222202191
33	9	303.0	7.57606925766
34	9	302.444444444	15.1874820821
35	9	306.380952381	13.7337824377
36	9	308.920634921	11.3337557166
37	9	315.031746032	10.7702828277
38	9	304.952380952	12.2868216555
39	9	300.904761905	10.0864741833
40	9	308.253968254	11.2376468389
41	9	314.412698413	10.6601690338
42	9	300.238095238	9.93265303793
43	9	302.317460317	9.69343649127
44	9	291.936507937	8.36635934908
45	9	292.984126984	4.74924242411
46	9	297.746031746	8.44772582146
47	9	298.095238095	10.2053740678
0	10	292.682539683	6.36165446392
1	10	285.380952381	8.36361843813
2	10	288.238095238	8.13909687614
3	10	294.841269841	8.47068961269
4	10	294.46031746	7.4061865963
5	10	283.936507937	9.48494716517
6	10	267.873015873	8.63821715786
7	10	267.555555556	9.09871398165
8	10	45.3015873016	8.37159771335
9	10	282.682539683	5.46511417219
10	10	-1	0
11	10	257.126984127	6.91786751134
12	10	294.714285714	13.1311196726
13	10	298.492063492	10.9615098831
14	10	303.746031746	14.2115180807
15	10	306.666666667	13.3915396177
16	10	293.206349206	9.26875401321
17	10	294.80952381	8.55580586847
18	10	310.015873016	9.62056669864
19	10	312.142857143	13.4623014411
20	10	319.698412698	12.8293251881
21	10	319.317460317	13.3759146215
22	10	302.936507937	10.4165207851
23	10	309.174603175	12.1230983553
24	10	317.777777778	9.59405312572
25	10	310.142857143	13.9099794516
26	10	312.365079365	11.7342283037
27	10	306.603174603	13.0305376158
28	10	308.047619048	12.3061844969
29	10	307.492063492	11.2148895017
30	10	314.206349206	7.41760824448
31	10	312.634920635	5.90480457401
32	10	299.174603175	6.50162295377
33	10	298.73015873	6.56156763404
34	10	304.253968254	5.60885992424
35	10	311.952380952	6.55968585056
36	10	314.031746032	10.0047104048
37	10	315.888888889	12.5813052432
38	10	306.365079365	12.0689837124
39	10	303.19047619	8.49996665326
40	10	309.619047619	11.1560768143
41	10	314.666666667	13.7840487521
42	10	298.825396825	8.03867572317
43	10	305.523809524	6.67822127934
44	10	293.317460317	7.53578846809
45	10	292.238095238	4.56944401367
46	10	301.0	7.4087035903
47	10	304.619047619	10.4127951989
0	11	288.888888889	13.7415037082
1	11	290.571428571	7.89356636905
2	11	296.031746032	7.77861997384
3	11	295.111111111	8.7416374753
4	11	294.444444444	7.61739400045
5	11	285.746031746	10.6368157515
6	11	273.238095238	8.82225592162
7	11	269.047619048	9.32215073527
8	11	48.9365079365	7.84547795315
9	11	275.047619048	8.87197938121
10	11	281.571428571	8.8939328093
11	11	-1	0
12	11	294.888888889	12.331545702
13	11	295.793650794	11.9869753789
14	11	307.936507937	9.39583328096
15	11	303.825396825	10.4358047925
16	11	296.317460317	9.97906601989
17	11	297.507936508	8.94404655387
18	11	311.920634921	13.0326836853
19	11	313.063492063	16.5892229464
20	11	315.46031746	15.9521361428
21	11	318.80952381	14.8643145084
22	11	309.111111111	15.9901865849
23	11	309.761904762	10.81550076
24	11	307.746031746	11.7513501473
25	11	312.142857143	17.7234999077
26	11	312.523809524	15.6589212291
27	11	304.317460317	11.1224432009
28	11	308.523809524	14.7721930354
29	11	312.396825397	11.8824128843
30	11	313.873015873	11.3661877619
31	11	309.158730159	8.33848669078
32	11	299.619047619	9.2537912804
33	11	303.904761905	9.98207009372
34	11	299.476190476	7.02570595867
35	11	311.825396825	10.6002990113
36	11	307.968253968	12.1837365629
37	11	313.142857143	12.2174181447
38	11	300.793650794	11.7232081992
39	11	301.777777778	12.1999797612
40	11	308.587301587	12.4360394357
41	11	312.095238095	13.9440085395
42	11	300.285714286	10.0022673167
43	11	305.650793651	8.52849328913
44	11	294.920634921	10.4186974589
45	11	293.380952381	6.24989795835
46	11	295.428571429	10.6080446947
47	11	304.984126984	8.3161576588
0	12	421.936507937	25.2233659724
1	12	429.079365079	20.7305476519
2	12	434.412698413	14.6543616354
3	12	428.73015873	21.3973788257
4	12	428.746031746	17.5679797593
5	12	431.968253968	16.9714683578
6	12	365.555555556	15.1204452964
7	12	366.126984127	12.6346613996
8	12	137.523809524	15.4794868284
9	12	364.349206349	10.8146853863
10	12	369.222222222	13.9243357192
11	12	365.714285714	13.0316203617
12	12	-1	0
13	12	334.968253968	21.677995759
14	12	342.238095238	20.9577915092
15	12	339.650793651	25.6020576617
16	12	344.507936508	21.9883612907
17	12	343.968253968	19.278220505
18	12	334.619047619	26.4847536683
19	12	341.349206349	26.7553043132
20	12	338.952380952	25.3567739745
21	12	346.015873016	27.2061454679
22	12	346.888888889	26.7706965543
23	12	344.142857143	25.1603474519
24	12	360.015873016	8.69316838781
25	12	366.968253968	17.8138240006
26	12	361.682539683	15.4856056017
27	12	362.238095238	19.9799218945
28	12	359.253968254	13.9863519121
29	12	366.317460317	10.0203370929
30	12	332.984126984	31.1980321233
31	12	331.333333333	27.0801280155
32	12	331.555555556	27.4982122234
33	12	344.126984127	28.6652779639
34	12	335.968253968	32.0752925008
35	12	337.0	31.3424505479
36	12	368.777777778	14.0129695531
37	12	370.761904762	14.4405890546
38	12	369.396825397	15.1170456534
39	12	363.111111111	10.7852207977
40	12	363.793650794	14.6819819714
41	12	367.650793651	12.1252180215
42	12	400.222222222	11.9063067781
43	12	390.777777778	9.37142642061
44	12	401.873015873	13.7500269131
45	12	393.317460317	12.2056783517
46	12	389.26984127	13.1803200448
47	12	390.80952381	12.0710293914
0	13	425.920634921	20.5968880276
1	13	432.396825397	22.306337403
2	13	432.714285714	20.2581972994
3	13	428.952380952	21.4301586714
4	13	437.015873016	16.8358009163
5	13	424.46031746	19.8308925243
6	13	370.0	13.6556285273
7	13	376.46031746	13.8022604507
8	13	139.476190476	13.6193806153
9	13	367.825396825	13.1191604485
10	13	365.523809524	17.7297679399
11	13	365.46031746	12.0143107747
12	13	342.333333333	27.0648838259
13	13	-1	0
14	13	335.492063492	29.6363531676
15	13	343.349206349	28.3039953039
16	13	335.603174603	21.7617253069
17	13	345.984126984	22.6621088299
18	13	341.968253968	26.927868525
19	13	341.047619048	24.4945271318
20	13	336.365079365	28.1223526231
21	13	353.523809524	24.8939701648
22	13	341.031746032	25.6836482191
23	13	335.111111111	30.2524358778
24	13	365.984126984	12.2545645056
25	13	378.555555556	19.3027490252
26	13	368.015873016	13.2203451477
27	13	366.317460317	16.2068233688
28	13	360.380952381	15.5159197011
29	13	368.095238095	13.2745301961
30	13	334.777777778	31.757236118
31	13	334.142857143	27.9658846266
32	13	335.698412698	24.890640123
33	13	329.603174603	25.4486970275
34	13	342.380952381	28.3187237244
35	13	335.80952381	29.245462078
36	13	370.825396825	13.6504429634
37	13	379.984126984	17.0065272842
38	13	371.857142857	20.850836185
39	13	370.238095238	13.5596440063
40	13	365.111111111	13.5577671888
41	13	373.396825397	14.1011534849
42	13	409.476190476	12.236890806
43	13	402.619047619	15.5629072359
44	13	404.26984127	13.7888917211
45	13	405.714285714	12.7384290121
46	13	404.412698413	15.440243152
47	13	403.142857143	15.1037230172
0	14	422.698412698	21.8157034751
1	14	432.555555556	19.9990299588
2	14	434.476190476	20.4161911648
3	14	431.396825397	30.4670207766
4	14	433.920634921	17.4767887676
5	14	431.793650794	22.5903187089
6	14	377.873015873	13.4016014957
7	14	377.349206349	12.8423391161
8	14	142.047619048	14.94585845
9	14	370.888888889	15.2982114435
10	14	377.253968254	16.8409631497
11	14	365.888888889	12.6530140849
12	14	339.523809524	26.6880016694
13	14	333.174603175	23.2457811039
14	14	-1	0
15	14	346.095238095	21.1747935547
16	14	334.26984127	23.4210638808
17	14	333.158730159	21.0985641197
18	14	333.285714286	27.0269874364
19	14	339.079365079	28.7911481036
20	14	344.19047619	29.7074931186
21	14	333.920634921	27.8164628583
22	14	339.174603175	28.8606612485
23	14	335.015873016	26.1026618259
24	14	361.492063492	17.8760041484
25	14	373.53968254	16.2117196456
26	14	367.412698413	17.4643718237
27	14	369.238095238	16.0086427904
28	14	368.634920635	15.6695048972
29	14	365.666666667	13.4553936787
30	14	334.253968254	27.8139900016
31	14	335.444444444	26.721834469
32	14	334.841269841	26.3391834064
33	14	329.698412698	23.3256007055
34	14	330.825396825	48.3612529157
35	14	328.206349206	24.8207278523
36	14	371.285714286	14.0027532116
37	14	375.492063492	17.3624965434
38	14	374.158730159	16.0546747869
39	14	373.80952381	15.7810989446
40	14	374.555555556	16.7888642022
41	14	368.857142857	11.4529501888
42	14	408.571428571	16.1841724423
43	14	400.158730159	14.4400307228
44	14	401.158730159	13.3097486044
45	14	408.650793651	13.2870132683
46	14	404.936507937	13.5750389702
47	14	405.285714286	15.9805721051
0	15	427.222222222	30.1632828644
1	15	434.063492063	22.9947357784
2	15	433.333333333	19.6080644245
3	15	431.507936508	28.1396026731
4	15	433.46031746	21.0643951434
5	15	428.46031746	31.3828511441
6	15	381.603174603	17.2447734733
7	15	369.80952381	12.1692523578
8	15	141.174603175	15.2081219764
9	15	366.174603175	15.7767557396
10	15	375.301587302	15.1977806657
11	15	367.301587302	13.8410878101
12	15	343.079365079	29.8324961773
13	15	336.841269841	27.9257555065
14	15	340.19047619	27.2209403187
15	15	-1	0
16	15	335.888888889	27.0643625052
17	15	338.174603175	22.5307829513
18	15	346.476190476	28.0021865035
19	15	337.285714286	26.2759643754
20	15	340.571428571	26.3093406587
21	15	337.380952381	29.2853658516
22	15	337.317460317	25.0109978329
23	15	344.428571429	27.5650539551
24	15	365.46031746	14.6967498802
25	15	379.333333333	15.605249422
26	15	371.206349206	18.491661553
27	15	372.26984127	17.0742601682
28	15	361.793650794	17.6078614569
29	15	370.079365079	12.5284458395
30	15	335.920634921	23.7762730785
31	15	328.301587302	21.8970425782
32	15	332.142857143	18.3232501647
33	15	328.26984127	23.0762754204
34	15	334.095238095	26.0857647038
35	15	337.317460317	26.9919596475
36	15	374.80952381	15.9790111767
37	15	383.19047619	14.2971382894
38	15	381.0	15.8934947259
39	15	372.0	12.2772211322
40	15	376.873015873	14.931050063
41	15	376.888888889	14.9093675796
42	15	408.111111111	15.1459682006
43	15	398.301587302	15.0971824562
44	15	400.158730159	17.1567991513
45	15	403.634920635	13.7266992614
46	15	402.253968254	15.3550242581
47	15	410.714285714	14.697401316
0	16	438.412698413	23.2656398468
1	16	437.174603175	26.0344946284
2	16	438.126984127	18.059418739
3	16	443.873015873	20.6209109951
4	16	441.492063492	19.1923207327
5	16	442.714285714	21.0851851785
6	16	401.206349206	18.2662484573
7	16	394.80952381	25.9571424204
8	16	171.047619048	18.6099722128
9	16	389.492063492	21.3889698735
10	16	396.349206349	24.6178143848
11	16	396.206349206	18.6327572363
12	16	350.619047619	19.5532878504
13	16	344.095238095	20.3381838756
14	16	347.0	23.7306311998
15	16	348.285714286	22.3524641385
16	16	-1	0
17	16	344.873015873	21.2696162035
18	16	347.079365079	22.4282288025
19	16	353.0	20.4605699001
20	16	362.984126984	24.9625065283
21	16	346.253968254	21.4971155348
22	16	352.571428571	24.0394611339
23	16	346.063492063	23.267848937
24	16	382.238095238	18.5272979944
25	16	395.349206349	22.9679961811
26	16	382.619047619	22.6984570984
27	16	396.492063492	20.4231995502
28	16	387.841269841	19.5693365171
29	16	390.476190476	20.5347998416
30	16	354.079365079	22.3552142899
31	16	353.650793651	18.8907962222
32	16	354.126984127	19.5573978724
33	16	349.19047619	21.4659990601
34	16	357.222222222	21.5697057139
35	16	345.984126984	19.4140286894
36	16	398.333333333	20.591260282
37	16	396.698412698	21.1409742238
38	16	395.063492063	19.3979814167
39	16	401.841269841	18.638760049
40	16	393.301587302	19.4810733714
41	16	402.396825397	20.4322649317
42	16	418.158730159	18.4375448123
43	16	415.158730159	19.3310395595
44	16	422.412698413	16.6739364342
45	16	420.396825397	20.4485724907
46	16	412.349206349	20.0453127404
47	16	426.619047619	20.3176587292
0	17	450.396825397	26.0978255389
1	17	448.444444444	24.343297228
2	17	451.888888889	27.9609200697
3	17	449.095238095	23.2520449933
4	17	441.174603175	23.0310623114
5	17	458.349206349	22.4825567166
6	17	394.301587302	20.1798539493
7	17	412.634920635	22.7284183957
8	17	179.523809524	23.1255079003
9	17	389.714285714	27.9701817255
10	17	412.507936508	24.3603066521
11	17	403.555555556	27.3436552971
12	17	343.857142857	26.7883279148
13	17	351.015873016	25.9226517747
14	17	356.444444444	24.0130769782
15	17	357.396825397	27.4345047962
16	17	343.761904762	29.8433552125
17	17	-1	0
