# core	nvalues	median	mean	stddev	min	max
25	90	286.0	287.222222222	9.54029789632	265	315
26	90	283.0	284.6	8.9066766467	265	318
27	90	285.5	282.188888889	44.6880283358	1	373
28	90	285.5	286.255555556	8.30068419016	264	310
29	90	284.0	285.533333333	9.59768490604	259	308
30	90	265.0	271.955555556	26.3535412384	230	361
31	90	259.5	264.844444444	19.5265694268	228	340
32	90	263.0	268.188888889	22.1649846201	228	365
33	90	262.0	265.833333333	20.9046778391	224	341
34	90	263.0	265.066666667	16.0539368657	241	328
35	90	261.0	264.955555556	37.4444510386	0	411
36	90	259.0	264.355555556	19.7879374654	230	313
37	90	259.0	265.055555556	18.7363942405	234	321
38	90	294.0	296.466666667	10.7880592426	277	327
39	90	294.0	293.944444444	10.5476286025	264	316
40	90	294.0	295.155555556	9.42916410943	276	320
41	90	294.0	296.077777778	11.3766112683	276	325
42	90	288.0	289.1	13.7380655277	268	332
43	90	288.0	292.811111111	17.8063000364	259	343
44	90	265.0	272.9	26.8667700577	246	390
45	90	264.0	270.811111111	23.5333779246	228	390
46	90	265.5	267.688888889	49.8882405303	1	426
47	90	265.5	269.822222222	20.4670889087	241	355
0	90	253.0	257.666666667	13.9347686661	234	323
1	90	252.5	254.344444444	12.6773298197	240	304
2	90	250.0	253.044444444	12.7374435871	228	320
3	90	252.5	252.722222222	9.82064466969	228	289
4	90	252.0	254.322222222	12.7852586797	229	301
5	90	252.0	252.511111111	11.4554639505	230	290
6	90	283.0	285.066666667	8.27284715198	271	329
7	90	282.0	282.766666667	9.22924097036	259	337
8	90	283.0	284.7	9.73361871728	271	346
9	90	283.0	284.5	9.72311107048	252	341
10	90	284.0	282.266666667	30.9353447622	1	325
11	90	283.0	285.622222222	11.2472987155	264	333
12	90	253.0	257.044444444	17.2136322664	211	294
13	90	253.0	256.644444444	14.6767473774	240	300
14	90	250.5	257.6	18.939552969	228	317
15	90	249.5	256.066666667	17.0943785432	234	306
16	90	253.0	259.111111111	17.3592398992	240	305
17	90	251.0	256.044444444	16.3733598745	230	308
18	90	241.0	251.544444444	19.4331681589	229	299
19	90	241.0	250.077777778	19.098707215	210	315
20	90	242.0	250.522222222	16.9621983493	216	289
21	90	241.0	250.366666667	18.0329636438	218	288
22	90	241.0	248.888888889	16.4974371373	217	293
23	90	242.0	251.1	18.843242231	216	300
24	90	282.5	281.911111111	5.88716956033	252	304
26	90	283.0	284.122222222	9.13458358569	271	332
27	90	283.0	284.3	7.01339987294	271	309
28	90	283.0	282.733333333	5.29737880675	274	300
29	90	283.0	283.533333333	6.68198240711	265	305
30	90	255.0	259.188888889	12.4551590778	242	313
31	90	253.0	257.322222222	10.4826075825	240	298
32	90	253.0	254.855555556	12.0494915625	222	313
33	90	253.5	258.211111111	14.4909891116	222	325
34	90	254.0	257.077777778	13.9325580149	228	322
35	90	256.5	260.511111111	17.2872749889	230	327
36	90	253.0	257.655555556	18.0346340326	228	307
37	90	248.0	254.477777778	14.5114726856	235	290
38	90	290.0	293.388888889	9.27684626062	264	315
39	90	288.0	295.788888889	17.9297979442	271	387
40	90	294.0	296.555555556	17.5290939812	265	388
41	90	289.5	295.722222222	16.6079149656	278	386
42	90	283.0	285.633333333	13.0694299799	258	331
43	90	284.0	286.877777778	11.9311243559	265	338
44	90	259.0	261.677777778	18.1578435931	228	401
45	90	256.5	259.111111111	13.149097514	224	329
46	90	259.0	260.744444444	13.074624372	230	330
47	90	259.0	259.822222222	11.6891001248	241	304
0	90	268.0	273.3	27.3278246481	234	379
1	90	264.0	268.688888889	20.2877327162	230	325
2	90	262.0	264.966666667	19.9078153274	232	342
3	90	263.0	264.888888889	36.0507187305	3	385
4	90	259.0	262.322222222	16.7138184864	223	336
5	90	258.0	265.611111111	25.1770152871	225	397
6	90	283.0	286.966666667	12.4190266214	265	341
7	90	284.0	286.966666667	12.6898472104	265	339
8	90	288.5	289.844444444	37.6973064499	4	416
9	90	287.5	288.644444444	13.2365748432	259	340
10	90	284.5	281.555555556	44.7792390167	0	349
11	90	287.0	289.244444444	13.4381803589	255	335
12	90	262.5	270.5	29.3470611817	228	399
13	90	259.0	260.544444444	54.7241894739	0	355
14	90	260.5	266.255555556	27.919551537	223	413
15	90	262.0	266.166666667	20.9317674574	223	334
16	90	262.0	265.611111111	22.535253589	228	359
17	90	258.0	263.844444444	19.8067951926	232	325
18	90	247.0	254.044444444	18.8508243917	222	300
19	90	246.0	254.533333333	42.0267639593	1	386
20	90	246.5	251.266666667	18.9969588209	219	299
21	90	248.0	255.444444444	19.3489081582	216	300
22	90	246.5	252.188888889	18.0554051276	217	300
23	90	246.5	253.266666667	19.5401580797	211	299
24	90	283.0	282.666666667	31.9701249433	1	321
25	90	288.0	289.333333333	13.6438834485	265	340
27	90	283.0	282.411111111	31.9360104808	1	348
28	90	288.0	287.866666667	10.618851162	259	319
29	90	283.0	283.922222222	8.90970479344	258	311
30	90	267.0	274.244444444	44.3218810048	1	461
31	90	262.5	266.777777778	18.5919802172	235	351
32	90	266.5	270.588888889	22.5890309882	234	347
33	90	264.0	267.911111111	20.3396954224	229	337
34	90	265.0	269.544444444	20.7086461337	230	344
35	90	265.0	270.233333333	21.935790136	224	346
36	90	259.0	265.411111111	23.7986434928	223	356
37	90	259.0	265.455555556	19.2071520887	241	331
38	90	297.5	300.8	16.5832579563	264	377
39	90	295.0	299.055555556	17.4708399029	270	395
40	90	294.0	296.444444444	38.8352964056	1	442
41	90	294.5	297.188888889	12.1937091654	265	331
42	90	288.0	290.144444444	12.7214264671	260	336
43	90	288.0	290.822222222	17.1020322235	253	354
44	90	268.0	272.844444444	28.0855483246	234	413
45	90	268.5	273.122222222	23.5758010481	235	378
46	90	264.0	272.844444444	32.5080882623	234	448
47	90	265.0	272.433333333	26.4365277599	228	354
0	90	267.5	274.844444444	28.4866093732	232	366
1	90	261.5	265.833333333	21.3937945312	239	361
2	90	264.0	273.144444444	28.2361317429	240	410
3	90	258.5	267.688888889	29.7249033059	227	416
4	90	258.0	265.466666667	24.1923771282	234	383
5	90	260.0	268.155555556	25.8383483782	239	384
6	90	283.0	284.955555556	11.7500932489	252	336
7	90	286.0	287.4	13.6648779317	255	342
8	89	283	283.460674157	32.8602954228	0	347
9	90	287.0	288.777777778	11.9077731641	270	336
10	90	287.0	288.611111111	11.7819960999	258	335
11	90	287.0	287.455555556	34.7256424982	18	440
12	90	258.0	272.477777778	34.0930842703	221	389
13	89	258	258.853932584	54.2927045323	0	392
14	90	265.5	276.266666667	31.3499246854	239	371
15	88	264.0	272.363636364	25.4942871578	225	347
16	90	261.0	266.711111111	23.2322785243	228	349
17	90	258.5	266.011111111	21.0145422899	229	336
18	90	242.0	252.855555556	22.3047384657	223	338
19	90	246.0	252.855555556	18.2437575997	215	297
20	90	240.0	248.433333333	17.9728498946	209	296
21	90	245.0	250.422222222	17.4094340822	230	304
22	90	245.0	249.411111111	16.8910853835	221	294
23	90	246.0	251.855555556	19.1430643728	221	331
24	90	284.0	285.911111111	11.746057915	269	344
25	90	282.0	283.433333333	7.32582949418	258	305
26	90	283.0	281.311111111	30.9837392638	0	314
28	90	287.0	287.122222222	9.06988641087	269	319
29	90	282.0	284.2	8.6412447663	257	314
30	90	264.0	272.166666667	24.7468292021	229	347
31	90	264.0	277.877777778	30.024740827	240	357
32	90	269.5	277.177777778	32.1208059183	221	424
33	90	263.5	270.744444444	28.2746691153	227	399
34	90	263.5	269.855555556	23.0007541476	223	347
35	89	269	274.730337079	42.7747599748	1	431
36	90	261.0	268.644444444	26.4681406437	223	365
37	90	263.0	270.455555556	28.7035271201	239	384
38	90	295.0	296.888888889	11.8119002559	266	332
39	90	293.5	296.922222222	11.1437354377	269	327
40	90	294.5	296.2	11.4292023635	259	336
41	90	293.0	297.9	12.8418153788	276	341
42	90	287.0	293.355555556	17.3412232755	269	349
43	90	287.0	282.166666667	56.1672601353	0	400
44	90	270.0	276.133333333	23.1003607475	249	358
45	90	263.5	269.055555556	19.8283529383	229	330
46	90	264.0	271.211111111	51.5867111322	0	412
47	90	264.0	273.588888889	32.1478855169	233	429
0	90	255.5	257.6	32.4605059179	1	337
1	90	253.0	255.666666667	13.4494940012	229	299
2	90	253.0	257.7	18.1122733097	240	319
3	90	253.0	255.766666667	20.5561831736	234	388
4	90	253.0	256.444444444	15.5778411791	241	321
5	90	253.0	256.611111111	18.955324344	222	346
6	90	283.0	286.888888889	15.7207890984	270	359
7	90	283.0	283.744444444	8.4374312983	258	315
8	90	282.0	279.711111111	31.0673978614	1	334
9	90	283.0	284.222222222	7.67937754679	265	314
10	90	283.0	280.6	44.3493204257	1	365
11	90	283.0	283.688888889	7.37811244221	264	312
12	90	253.0	258.1	19.205930797	230	317
13	90	253.0	258.666666667	15.7056253192	240	303
14	90	253.0	258.677777778	18.7923316381	222	315
15	90	252.5	256.477777778	16.8247356114	216	314
16	90	253.0	257.2	15.8949328054	234	313
17	90	253.0	257.9	16.6820262558	234	305
18	90	242.5	251.144444444	17.630504569	226	289
19	90	242.0	251.211111111	19.0680037086	216	305
20	90	242.5	251.122222222	16.5514871959	234	288
21	90	241.0	249.166666667	16.4352263954	218	285
22	90	242.0	251.144444444	19.529215215	212	299
23	90	241.5	242.311111111	49.9223050671	1	381
24	90	283.0	284.666666667	9.90061726471	276	331
25	90	283.0	283.488888889	6.64537340217	264	306
26	90	283.0	283.877777778	6.41496129334	271	305
27	90	284.0	286.044444444	10.824777248	252	340
29	90	283.0	282.622222222	5.65602486592	259	296
30	90	259.0	264.922222222	30.0537399328	226	469
31	90	254.5	257.966666667	13.79649714	236	337
32	90	254.5	258.733333333	14.2943656344	241	316
33	90	259.0	260.322222222	13.784715995	240	304
34	90	259.0	261.077777778	13.6505822243	228	306
35	90	257.0	258.622222222	12.0190383954	235	290
36	90	251.0	255.288888889	16.2051051246	224	308
37	90	250.0	255.377777778	16.1187108512	216	303
38	90	290.0	293.522222222	9.30140703547	282	320
39	90	290.0	291.911111111	49.9545670128	0	441
40	90	291.5	294.366666667	10.02934583	282	323
41	90	291.5	294.733333333	10.5701886875	265	325
42	90	285.5	287.166666667	12.7351220384	258	338
43	90	283.0	284.011111111	33.1342368906	1	341
44	90	259.0	263.666666667	19.4633558828	234	343
45	90	259.0	262.555555556	19.6146833385	231	357
46	90	264.0	264.755555556	15.7905112936	230	340
47	90	259.0	259.477777778	11.3941776338	240	286
0	90	269.5	275.266666667	28.2869424136	234	411
1	90	270.0	274.677777778	32.0273590606	229	418
2	90	270.0	272.6	37.5573043643	18	407
3	89	270	270.831460674	51.0045681926	0	384
4	90	269.5	278.355555556	30.9502508018	245	414
5	90	273.0	278.922222222	32.1929004519	234	420
6	90	289.0	293.644444444	16.7121453581	256	341
7	90	293.0	293.833333333	14.6410761596	258	353
8	90	288.0	292.444444444	14.0792290754	262	340
9	90	287.0	290.7	15.950235108	256	365
10	90	288.5	287.077777778	46.5811663844	0	394
11	86	287.5	291.046511628	19.5744891981	251	392
12	90	269.0	280.066666667	32.348381378	240	412
13	90	276.0	281.977777778	34.9224467062	227	424
14	90	270.0	279.777777778	32.2861434942	221	371
15	90	275.0	281.855555556	31.5909836332	239	418
16	90	269.0	276.277777778	28.9328831677	230	384
17	90	275.5	282.555555556	32.9589344188	239	438
18	88	247.0	246.545454545	49.9237848878	0	325
19	90	247.5	254.288888889	18.7996716546	215	311
20	90	251.5	253.6	17.6766009805	215	296
21	90	252.0	257.088888889	20.1100552209	216	298
22	90	250.0	256.2	19.4651825918	223	309
23	90	251.0	249.733333333	50.6753939852	0	387
24	89	287	287.415730337	34.5961642963	0	347
25	90	287.5	289.555555556	11.3725899631	270	336
26	90	287.0	289.488888889	10.9150705647	269	324
27	90	288.0	289.877777778	12.4880634365	252	336
28	88	288.0	287.590909091	34.2751687098	5	372
30	87	276	275.540229885	63.0939464823	0	466
31	90	277.0	284.277777778	31.8409337446	237	412
32	90	276.0	285.977777778	47.522387187	12	451
33	89	273	274.865168539	49.0398120795	0	371
34	90	270.0	279.688888889	26.7684077659	223	368
35	90	281.0	288.266666667	36.343973977	239	445
36	90	269.0	276.566666667	25.1135421635	239	364
37	90	264.0	275.333333333	30.5770429498	227	393
38	90	300.5	300.866666667	37.1478128562	10	434
39	90	299.0	290.977777778	56.4523354064	0	379
40	90	299.5	301.766666667	13.7121600535	277	342
41	90	300.5	301.244444444	12.8955729795	264	342
42	90	287.0	290.977777778	14.709012942	268	338
43	90	289.0	296.033333333	21.4907990648	269	386
44	90	275.0	283.144444444	33.1443178006	233	379
45	90	275.0	281.277777778	29.298474658	238	370
46	90	284.0	287.866666667	31.7854613865	235	375
47	90	281.0	289.633333333	31.4216662689	246	398
0	90	334.0	340.944444444	20.5984687193	315	407
1	90	333.0	338.411111111	18.0147436189	316	416
2	90	334.0	339.422222222	18.209263685	316	411
3	90	334.0	339.433333333	17.3960723536	316	394
4	90	334.0	337.555555556	16.1851173827	315	404
5	90	339.0	339.088888889	19.4831234345	315	411
6	90	285.0	287.7	10.0370978541	273	317
7	90	284.5	288.366666667	11.6413534914	273	316
8	90	286.0	289.722222222	11.5825805777	273	325
9	90	286.0	289.044444444	10.772301014	274	323
10	90	285.0	289.011111111	12.3652689636	273	318
11	90	285.0	288.577777778	10.1619964987	273	311
12	90	334.0	336.855555556	14.2381031127	321	408
13	90	334.0	338.733333333	15.4256640412	321	393
14	90	333.0	338.066666667	18.0054312794	316	421
15	90	334.0	335.477777778	11.5106016618	315	369
16	90	334.0	335.5	14.4838991067	315	396
17	90	334.0	334.011111111	11.9967536761	315	370
18	90	285.0	286.233333333	9.48103369892	273	315
19	90	281.5	285.433333333	10.5778069561	273	328
20	90	285.0	287.3	9.8245158207	273	310
21	90	284.0	285.577777778	10.2208694757	273	321
22	90	285.0	285.0	8.96164667408	273	314
23	90	281.5	287.411111111	13.3057167701	268	323
24	90	290.0	293.822222222	13.6533087384	279	338
25	90	291.0	292.755555556	10.6095461324	279	340
26	90	291.0	294.366666667	10.6931442211	279	345
27	90	291.0	294.144444444	12.5366672083	279	335
28	90	291.0	291.944444444	10.0921984293	279	330
29	90	288.5	292.844444444	12.8771210646	279	350
31	90	334.0	335.966666667	13.0089285578	315	381
32	90	332.0	332.8	10.076595545	315	363
33	90	339.0	340.166666667	16.3722325906	315	393
34	90	329.5	334.966666667	13.5396126647	315	388
35	90	329.0	335.0	13.2706861583	316	382
36	90	334.0	343.988888889	24.1267460828	315	427
37	90	335.5	346.088888889	26.3302295405	316	439
38	90	298.0	300.055555556	10.6127398401	285	330
39	90	298.0	300.677777778	10.9522476412	285	329
40	90	297.0	299.833333333	11.9640665699	285	346
41	90	297.0	300.377777778	10.8735947013	285	331
42	90	285.0	297.833333333	25.9427789139	273	348
43	90	285.0	295.011111111	22.571119425	273	342
44	90	345.0	348.111111111	22.4486794684	328	511
45	90	346.0	350.755555556	20.6194682069	327	452
46	90	342.0	349.788888889	22.4100644277	328	475
47	90	346.0	350.044444444	15.2577201669	327	424
0	90	345.0	352.366666667	28.2443504675	291	451
1	90	340.0	348.833333333	23.5354342783	321	430
2	90	345.0	347.555555556	21.5407165418	321	417
3	90	344.0	348.711111111	26.488255026	315	459
4	90	346.0	353.477777778	24.9110541183	316	435
5	90	340.0	349.3	27.9262719794	310	465
6	90	286.0	290.5	12.8047300288	273	342
7	90	289.0	292.288888889	14.7311042389	250	338
8	90	291.0	283.7	53.8079816467	4	337
9	90	286.5	290.888888889	12.4841628068	273	329
10	90	286.5	283.5	44.0974300083	4	355
11	90	287.0	292.222222222	13.3481399268	273	328
12	90	343.5	348.377777778	22.594777065	316	413
13	90	339.5	344.833333333	44.8462187183	3	445
14	90	342.0	347.166666667	27.2703542739	303	504
15	90	343.0	346.033333333	22.1522258726	315	478
16	90	340.0	344.866666667	22.2017016365	311	454
17	90	340.0	345.955555556	22.0322546943	322	445
18	90	285.5	289.377777778	15.3243290792	255	356
19	90	285.0	286.255555556	11.6147043882	249	333
20	90	286.5	288.344444444	12.8375846734	268	334
21	90	285.0	288.544444444	14.2315464227	262	340
22	90	285.5	289.533333333	14.2752310742	268	343
23	90	285.5	282.266666667	54.7586218478	4	367
24	90	293.5	297.044444444	14.991042593	265	345
25	90	292.0	296.2	16.6461206692	268	346
26	90	292.5	287.488888889	55.0289306627	3	382
27	90	291.0	294.222222222	12.6322143548	279	340
28	90	293.0	296.311111111	12.8024688977	279	334
29	90	293.0	293.622222222	34.980813083	3	368
30	90	340.0	346.211111111	22.7466698146	315	425
32	90	334.0	340.955555556	21.5364864106	303	423
33	90	340.0	343.677777778	16.6565487807	321	406
34	90	340.0	346.177777778	24.087607592	298	424
35	90	340.5	345.322222222	44.6260581021	4	450
36	90	345.0	351.233333333	27.1100842246	321	455
37	90	340.0	353.266666667	31.3417719133	321	474
38	90	298.0	299.066666667	50.12491064	4	453
39	90	298.5	301.877777778	13.2260918707	285	350
40	90	298.0	301.955555556	13.5563934167	268	339
41	90	298.0	301.477777778	11.9853871933	285	334
42	90	286.0	297.755555556	24.1234377093	267	345
43	90	291.0	296.722222222	41.9621596144	4	417
44	90	351.0	357.4	27.220825361	315	489
45	90	352.0	357.2	23.4393780729	327	490
46	90	354.5	357.511111111	77.7064625433	3	530
47	90	357.0	361.955555556	25.8112426457	303	453
0	90	345.0	348.077777778	21.0476854245	321	425
1	90	339.0	345.855555556	26.1153684473	303	471
2	90	345.0	350.322222222	24.4979943749	315	433
3	90	339.0	346.744444444	25.5358402212	321	434
4	90	345.0	346.244444444	18.9140224943	321	404
5	90	343.5	348.6	25.0731374627	297	417
6	90	292.0	294.2	13.4546150694	256	340
7	90	286.5	291.355555556	14.1988349374	262	340
8	90	285.0	275.988888889	67.8369768791	3	347
9	90	286.5	290.833333333	16.9116987779	249	381
10	90	289.5	293.033333333	14.8768649625	274	350
11	90	288.0	292.844444444	20.3698639668	273	439
12	90	342.0	346.433333333	20.451052676	309	429
13	90	334.0	336.533333333	57.8492677376	3	478
14	90	344.0	349.544444444	26.0581235408	307	460
15	90	340.0	343.822222222	21.2386323988	314	436
16	90	340.0	345.777777778	21.2972495761	304	432
17	90	339.0	343.255555556	23.0142762993	304	459
18	90	286.0	289.977777778	12.9751709711	262	323
19	90	285.0	287.244444444	13.2926973361	256	335
20	90	290.5	290.4	12.6014108558	257	339
21	90	286.0	288.833333333	13.0582030413	255	322
22	90	286.0	288.066666667	13.6151875982	251	338
23	90	285.0	287.688888889	14.0820172517	267	328
24	90	291.5	298.2	17.0099317394	274	383
25	90	295.5	297.555555556	14.8698883737	256	337
26	90	296.0	298.833333333	14.2487816243	279	340
27	90	295.0	298.133333333	15.1937121497	269	340
28	90	295.0	297.911111111	14.0401364701	276	339
29	90	292.5	295.977777778	12.4534491231	268	329
30	90	335.5	340.8	20.7220762581	315	429
31	90	337.0	341.777777778	17.5066830273	321	418
33	90	342.0	345.544444444	22.6971173457	315	445
34	90	340.0	344.7	18.6264149351	315	412
35	90	340.0	342.877777778	42.5508395994	4	479
36	90	341.0	349.588888889	23.9957840947	315	456
37	90	340.0	348.455555556	29.2260010231	321	477
38	90	298.0	302.344444444	13.5746177447	268	334
39	90	297.0	300.544444444	11.7285606876	273	324
40	90	303.0	304.177777778	14.2232812106	285	340
41	90	298.0	301.277777778	11.4183359147	285	336
42	90	286.0	296.177777778	23.7657913713	255	363
43	90	288.0	292.611111111	50.7089066129	4	405
44	90	356.0	360.888888889	24.8240226145	328	449
45	90	349.0	355.7	22.7593448451	319	441
46	90	352.0	357.177777778	45.8353521441	9	465
47	90	351.0	356.055555556	20.0013116854	327	450
0	90	345.0	355.244444444	31.3968544465	317	500
1	90	343.0	352.166666667	32.3780618458	309	486
2	90	351.5	357.144444444	33.9903780866	304	472
3	90	346.5	359.244444444	37.5092021631	321	512
4	90	347.0	356.9	31.5823614626	309	471
5	90	346.5	356.266666667	34.4286056774	315	541
6	90	291.0	294.722222222	14.1303674386	268	342
7	90	286.0	291.1	13.1757774386	273	338
8	90	291.0	293.188888889	17.0768813471	249	346
9	90	286.0	289.933333333	14.3432523818	255	325
10	90	291.5	295.366666667	14.9417015244	266	338
11	90	291.0	293.577777778	17.1431734245	255	364
12	90	349.0	349.311111111	21.2522649483	312	437
13	90	342.5	351.677777778	28.290095549	309	465
14	90	344.5	349.455555556	27.6860017221	309	509
15	90	350.0	356.188888889	29.2433827062	321	486
16	90	351.0	354.644444444	26.0944060038	315	446
17	90	345.5	352.5	29.0846465797	303	465
18	90	287.5	290.8	13.8549630097	267	324
19	90	289.0	289.5	13.1463979012	243	322
20	90	288.0	289.066666667	14.5340978392	261	345
21	90	288.0	288.966666667	13.392742645	250	339
22	90	290.0	290.777777778	13.7248985244	255	338
23	90	290.5	294.933333333	26.3758306873	252	441
24	90	297.5	300.244444444	15.9047939042	274	345
25	90	297.0	301.444444444	16.8345617447	261	348
26	90	295.0	299.044444444	16.623217439	267	355
27	90	297.0	299.255555556	16.1620688384	273	350
28	90	296.5	301.688888889	17.6677008782	267	353
29	90	293.5	297.1	16.1754615253	274	375
30	90	342.5	350.333333333	27.3601494473	303	468
31	90	346.0	354.355555556	28.9460460209	303	458
32	90	346.0	352.211111111	27.888067717	310	482
34	90	345.5	350.366666667	23.1821051676	303	419
35	90	340.0	345.455555556	47.6095604571	3	497
36	90	350.5	358.222222222	30.7805052943	315	466
37	90	352.0	359.855555556	29.3365759992	303	454
38	90	301.0	304.411111111	40.7043253078	3	437
39	90	303.5	305.211111111	15.9216794511	262	354
40	90	298.0	305.244444444	20.0617441975	277	384
41	90	303.0	304.3	13.838312357	261	349
42	90	291.0	298.488888889	22.344894741	250	348
43	90	291.0	300.6	25.3428929332	273	376
44	90	356.5	364.333333333	28.173667769	327	461
45	90	356.5	363.844444444	34.2415962476	310	499
46	90	357.5	364.166666667	28.6729644245	328	466
47	90	359.0	368.455555556	34.8329859986	316	458
0	90	346.0	353.411111111	30.6300123134	309	465
1	90	340.5	346.433333333	23.1497780167	299	450
2	90	345.0	347.833333333	44.9746224739	19	484
3	90	345.5	351.255555556	24.9473049585	316	420
4	90	340.0	344.977777778	18.4806071195	297	406
5	90	345.5	349.833333333	24.3307076209	292	444
6	90	285.5	291.066666667	17.218723659	257	339
7	90	291.0	293.444444444	16.7830013943	256	343
8	90	292.0	291.511111111	14.156462556	249	333
9	90	289.0	293.133333333	20.0683277275	252	363
10	90	286.0	290.322222222	16.4956747043	249	343
11	90	287.5	290.333333333	16.7032930885	249	333
12	90	348.0	350.111111111	20.5336820557	309	412
13	90	340.0	344.866666667	48.1807245921	16	541
14	90	346.0	349.4	23.9117823119	314	434
15	90	345.0	344.922222222	20.580588361	297	406
16	90	345.0	348.611111111	22.7653217975	299	425
17	90	340.0	343.611111111	18.2900667907	316	418
18	90	288.5	291.233333333	14.7181294101	262	344
19	90	285.5	289.611111111	16.0427861562	255	352
20	90	290.5	292.011111111	18.3856794782	255	363
21	90	291.0	286.244444444	45.3914605555	5	342
22	90	291.0	291.433333333	15.5563848985	256	325
23	90	290.5	293.088888889	18.5152456367	250	357
24	90	297.0	300.044444444	15.4940211488	273	340
25	90	297.0	298.788888889	16.9407427651	268	361
26	90	297.5	300.711111111	16.0915743615	273	355
27	90	295.5	299.855555556	17.6368056513	267	351
28	90	292.5	297.133333333	16.0258125119	268	362
29	90	292.0	293.233333333	49.4826681217	3	434
30	90	339.5	345.888888889	21.1557422961	303	409
31	90	340.0	345.277777778	24.5917907611	296	446
32	90	340.0	343.288888889	17.7709153422	315	423
33	90	339.5	342.877777778	22.6886304262	297	427
35	90	345.0	336.355555556	63.4690320132	4	410
36	90	349.5	355.133333333	28.7576849632	303	429
37	90	346.0	353.422222222	28.2626482119	303	440
38	90	303.0	305.377777778	16.4401796271	274	349
39	90	306.5	307.455555556	19.5540056204	267	396
40	90	307.0	307.133333333	17.7758887885	268	384
41	90	302.0	303.688888889	15.564664	267	370
42	90	292.0	297.744444444	21.0726579619	262	354
43	90	296.0	301.066666667	23.0924711155	262	352
44	90	354.0	360.044444444	25.1488506966	315	449
45	90	355.5	360.577777778	25.9769033215	315	464
46	90	357.0	360.422222222	23.3009192846	323	442
47	90	356.0	360.633333333	22.7559271888	333	437
0	90	336.0	340.066666667	17.506062442	315	400
1	90	335.0	337.4	15.9058340101	315	395
2	90	334.0	337.011111111	15.7462478384	315	407
3	90	334.0	337.1	17.6137887905	316	401
4	90	334.0	338.911111111	17.8665699279	315	405
5	90	339.0	345.577777778	30.9239129973	315	496
6	90	286.0	288.144444444	12.0467248764	274	355
7	90	285.0	288.933333333	13.7790501205	273	351
8	90	286.0	290.977777778	14.5204666116	274	342
9	90	285.0	287.855555556	10.8510737934	273	311
10	90	285.0	288.766666667	12.5760354113	273	320
11	90	285.0	287.688888889	11.195876666	273	311
12	90	334.0	336.966666667	15.7440994238	315	392
13	90	334.0	338.655555556	20.6839503594	315	445
14	90	334.0	336.333333333	14.0665086879	315	389
15	90	333.0	335.533333333	14.9072689205	315	394
16	90	334.0	337.433333333	17.8568692043	315	406
17	90	334.0	337.088888889	16.2669702461	315	397
18	90	284.5	284.211111111	8.75530879517	268	309
19	90	283.0	284.277777778	8.13091190427	273	309
20	90	285.0	286.977777778	11.8537174458	273	333
21	90	284.5	285.444444444	11.8134679367	273	340
22	90	281.5	286.388888889	13.5660478519	273	345
23	90	280.0	287.411111111	16.3461816435	273	383
24	90	291.0	293.922222222	13.5836730246	279	339
25	90	291.0	293.444444444	12.7759418971	279	339
26	90	291.5	294.5	12.4652851284	279	346
27	90	291.0	296.133333333	15.1277522748	279	358
28	90	291.0	292.8	10.1873559976	279	333
29	90	291.0	294.922222222	14.2183197771	279	362
30	90	334.0	337.722222222	15.8703271532	321	406
31	90	329.0	334.2	13.0061523903	315	375
32	90	334.0	337.211111111	15.0262691787	321	408
33	90	328.5	333.633333333	13.3620108267	321	403
34	90	334.0	337.288888889	14.8175904807	315	400
36	90	340.0	347.266666667	23.2110127119	321	406
37	90	340.0	345.022222222	22.2640606149	315	399
38	90	297.0	300.833333333	12.1245847581	285	362
39	90	298.0	300.355555556	11.125856882	285	328
40	90	297.0	299.588888889	10.6759276927	286	326
41	90	296.0	299.833333333	10.9252510777	285	331
42	90	286.0	297.033333333	24.3846263043	273	348
43	90	286.0	297.122222222	23.7312863245	274	352
44	90	346.0	353.055555556	21.628356444	327	451
45	90	344.0	350.022222222	19.6315945907	328	428
46	90	346.0	348.155555556	13.8531272932	328	413
47	90	340.0	347.488888889	18.2581759126	328	432
0	90	310.0	315.266666667	29.4198723466	266	411
1	90	303.5	312.077777778	28.6035070801	261	416
2	90	311.0	313.1	22.5142177301	267	384
3	90	308.0	314.255555556	28.1122990526	273	455
4	90	313.5	315.6	26.6060978808	277	411
5	90	310.5	317.344444444	33.3037072048	267	454
6	90	333.0	337.5	18.5090068165	302	391
7	90	333.0	336.633333333	18.7714025996	297	404
8	90	333.5	336.088888889	16.9355933167	296	392
9	90	332.0	338.488888889	22.8965035877	306	409
10	90	333.0	336.044444444	16.0429362172	315	409
11	90	335.0	342.011111111	23.5501802043	309	412
12	90	309.0	314.588888889	29.7257443396	274	459
13	90	309.0	315.922222222	28.4394982679	266	410
14	90	309.0	317.433333333	33.2255089418	255	494
15	90	309.5	320.755555556	35.2310819562	271	464
16	90	306.0	309.877777778	21.3883809463	273	406
17	90	310.5	316.455555556	28.7681000458	266	404
18	90	261.0	264.033333333	14.2878736463	230	313
19	90	264.5	264.566666667	13.1504541535	237	299
20	90	258.5	262.555555556	12.9323978279	242	301
21	90	261.0	262.6	13.3406646511	224	297
22	90	264.5	264.677777778	13.3556711032	236	303
23	90	262.5	266.266666667	17.3908021667	242	358
24	90	334.0	334.144444444	17.162984143	296	406
25	90	333.0	334.611111111	12.7398713097	309	376
