# core	nvalues	median	mean	stddev	min	max
5	90	317.0	311.333333333	26.4167455309	248	367
6	90	314.5	314.922222222	18.6131541167	272	366
7	90	311.5	311.2	23.4521735548	273	372
8	90	316.0	314.7	16.611542172	272	361
9	90	322.5	318.744444444	17.8347732198	276	371
10	90	313.5	312.2	16.5738750247	274	355
11	90	318.5	316.544444444	19.5107725863	261	365
12	90	378.5	380.777777778	22.5027296012	279	446
13	90	403.5	400.566666667	26.6395904206	339	462
14	90	378.0	381.9	21.9949741734	336	445
15	90	384.0	383.555555556	22.5339798286	340	451
16	90	384.0	385.133333333	24.7732831001	340	470
17	90	387.0	386.377777778	24.3281171477	335	438
18	90	329.5	340.9	33.2378799966	277	424
19	90	365.0	361.8	25.8986057111	298	413
20	90	346.0	349.855555556	26.6226975472	296	410
21	90	332.0	336.822222222	29.2580768631	286	435
22	90	357.0	358.711111111	22.6349014893	305	413
23	90	364.0	360.9	26.0542382989	311	420
25	90	343.0	340.433333333	19.9103825512	298	390
26	90	343.5	339.066666667	20.560912215	196	364
27	90	339.0	339.511111111	19.9867981119	290	414
28	90	341.0	338.711111111	19.0135883833	241	374
29	90	346.5	345.0	22.5423059059	299	398
30	90	479.0	482.422222222	35.5327635282	312	650
31	90	483.0	475.477777778	33.3587329155	405	528
32	90	478.5	479.666666667	30.3834750408	414	543
33	90	467.5	472.222222222	33.4513835548	411	546
34	90	465.0	472.633333333	34.8633682315	404	549
35	90	481.0	483.255555556	27.5231462636	434	560
36	90	396.5	395.422222222	26.6141056074	278	460
37	90	397.0	398.122222222	25.1178678225	324	474
38	90	408.5	411.788888889	22.3941929201	355	475
39	90	428.0	431.0	27.9777689524	378	496
40	90	437.5	435.877777778	23.1961815717	360	479
41	90	431.0	429.877777778	25.8137895009	365	479
42	90	327.0	318.355555556	25.3343469583	251	360
43	90	327.5	321.911111111	21.2778677109	270	362
44	90	475.0	479.133333333	35.5784579018	404	549
45	90	469.5	472.366666667	36.877108226	368	555
46	90	485.0	484.355555556	29.6544211098	426	556
47	90	479.0	473.288888889	35.3723823356	403	553
0	90	317.0	311.366666667	29.6612167279	208	382
1	90	319.0	314.288888889	31.283735371	211	420
2	90	308.0	306.311111111	24.3865374721	254	360
3	90	313.5	314.122222222	24.7964279586	261	369
4	90	322.0	321.544444444	29.4848967406	267	445
5	90	309.0	306.1	24.3214811318	247	360
6	90	312.0	311.9	15.6709568594	263	341
7	90	316.0	315.866666667	16.0369018898	250	358
8	90	310.0	309.322222222	16.2198970936	266	348
9	90	316.5	314.1	17.6471905224	268	349
10	90	316.5	315.655555556	19.5415006311	271	358
11	90	313.0	311.866666667	17.3103694036	266	343
12	90	380.0	384.733333333	25.0087984517	326	453
13	90	393.5	394.444444444	26.9666918463	347	474
14	90	366.5	368.011111111	19.493870515	311	408
15	90	381.0	383.144444444	22.886949756	331	435
16	90	373.0	377.8	21.3864962587	328	437
17	90	372.5	374.922222222	21.5634607498	325	438
18	90	326.0	332.055555556	29.0690217361	272	431
19	90	352.5	356.588888889	28.7301214154	289	446
20	90	328.0	335.233333333	29.6775448221	291	425
21	90	325.0	332.3	27.2635083745	288	413
22	90	351.5	354.433333333	27.7997002382	292	420
23	90	357.0	356.155555556	26.4066115926	305	414
24	90	348.0	346.077777778	26.9720957773	275	402
26	90	339.0	338.688888889	17.5901768322	275	402
27	90	339.0	336.5	22.5596739535	191	378
28	90	342.0	342.522222222	18.4873697293	293	402
29	90	343.0	340.777777778	24.7789237403	279	390
30	90	486.5	486.133333333	27.524211564	435	547
31	90	475.5	466.366666667	34.559594262	395	539
32	90	485.0	478.355555556	34.83622352	407	549
33	90	486.0	476.266666667	37.008947867	411	553
34	90	492.5	481.655555556	33.1331190842	407	543
35	90	477.0	476.533333333	30.6337504506	406	556
36	90	377.5	379.711111111	24.5873700389	319	440
37	90	377.0	380.766666667	25.2912149877	325	441
38	90	405.0	409.811111111	21.0965476083	374	469
39	90	430.5	429.844444444	24.3816466088	383	489
40	90	434.0	429.233333333	25.02356667	363	476
41	90	404.0	408.622222222	25.059740966	356	466
42	90	327.0	319.6	23.5064057463	267	380
43	90	327.0	321.911111111	22.8437418828	265	371
44	90	487.0	483.011111111	28.9053991283	426	547
45	90	488.0	486.2	26.8722078653	432	550
46	90	485.0	473.833333333	61.7292025256	282	799
47	90	490.5	480.533333333	35.6287025366	416	559
0	90	320.0	318.077777778	31.2787566454	233	409
1	90	327.0	326.455555556	34.777438763	237	432
2	90	314.0	312.655555556	33.4468603779	239	412
3	90	326.5	326.655555556	31.1808919804	267	479
4	90	314.0	315.655555556	28.7058496211	243	383
5	90	327.0	330.011111111	43.2377135906	251	536
6	90	314.0	313.566666667	22.91872112	267	358
7	90	316.0	315.811111111	17.6332353144	269	356
8	90	324.5	319.155555556	20.0997021045	253	356
9	90	318.5	315.733333333	18.9007936341	278	355
10	90	314.0	314.444444444	16.5664393754	272	352
11	90	318.0	315.377777778	17.8603084319	274	344
12	90	386.5	387.022222222	24.4149215658	323	446
13	90	402.5	399.222222222	25.1854357286	340	457
14	90	385.0	386.011111111	26.1663458343	329	476
15	90	378.5	382.422222222	24.3008814553	336	452
16	90	381.5	379.855555556	26.7089502731	248	447
17	90	377.0	378.877777778	22.847721879	330	447
18	90	327.5	334.222222222	26.6119345732	294	399
19	90	320.0	327.111111111	25.9848008756	294	418
20	90	324.0	334.733333333	29.1980973505	281	411
21	90	353.0	355.611111111	27.9156246351	285	417
22	90	357.0	356.555555556	23.6671883093	305	422
23	90	353.5	353.077777778	27.9233983039	279	424
24	90	342.5	339.466666667	21.3245815382	293	388
25	90	340.0	340.566666667	16.5818173511	274	386
27	90	339.0	336.222222222	21.3446729122	193	375
28	90	341.0	339.066666667	18.1761748818	272	383
29	90	343.5	340.955555556	22.6519124094	276	390
30	90	489.5	486.411111111	28.0197923874	405	550
31	90	472.0	473.344444444	35.2931095293	411	546
32	90	475.0	475.222222222	40.1089565442	380	565
33	90	481.0	479.6	31.4136559123	420	562
34	90	469.0	471.411111111	34.0548232656	394	532
35	90	479.0	481.911111111	30.141018358	406	547
36	90	392.0	392.488888889	22.9890043496	329	452
37	90	391.0	393.766666667	24.957764323	325	516
38	90	411.0	410.911111111	18.1748571411	366	473
39	90	425.0	427.366666667	23.9835360195	375	481
40	90	436.5	433.6	22.2310093738	386	485
41	90	414.0	416.322222222	18.0633624148	379	468
42	90	333.0	322.8	28.5556766102	271	365
43	90	319.5	321.055555556	26.9486594641	268	382
44	90	481.5	483.6	35.0456210611	303	579
45	90	482.0	483.244444444	32.6932922482	402	579
46	90	485.5	479.7	39.0587733778	417	595
47	90	487.5	491.144444444	28.1115085611	427	563
0	90	327.5	327.511111111	31.8088891994	251	447
1	90	332.0	329.711111111	33.8700931483	257	456
2	90	314.0	316.177777778	32.1380970804	252	445
3	90	327.5	325.755555556	34.2173806099	250	449
4	90	328.0	326.633333333	31.4446427163	258	415
5	90	312.5	309.411111111	27.6626079129	245	398
6	90	323.0	318.566666667	22.839074704	273	373
7	90	324.0	319.7	17.2113980322	274	360
8	90	322.5	317.066666667	18.0879333627	271	357
9	90	322.0	318.3	18.9745150721	274	363
10	90	323.5	320.077777778	17.6504502793	273	355
11	90	320.0	318.011111111	15.8025978486	277	347
12	90	383.5	382.944444444	26.0633250676	329	445
13	90	401.5	402.855555556	24.8482331637	333	461
14	90	380.0	381.922222222	26.4113728777	320	443
15	90	384.0	387.555555556	22.2751037464	340	452
16	90	388.5	387.133333333	23.1652037907	336	451
17	90	378.0	381.511111111	20.7478215426	333	439
18	90	326.0	332.288888889	23.1839237617	299	392
19	90	330.5	337.011111111	28.3064556612	299	401
20	90	326.0	334.111111111	27.1241771793	297	412
21	90	349.5	352.044444444	23.2335538541	306	401
22	90	359.0	359.966666667	26.1459365868	310	425
23	90	358.0	357.488888889	29.1251111374	298	426
24	90	348.0	348.344444444	20.8055340454	303	412
25	90	343.0	343.366666667	13.5658476411	315	391
26	90	341.0	338.9	16.6420151023	266	376
28	90	341.0	340.244444444	19.2655773113	283	389
29	90	344.0	341.722222222	21.7552179068	280	387
30	90	490.0	485.4	28.1218776045	414	537
31	90	486.0	479.722222222	33.227842334	403	560
32	90	476.0	477.088888889	38.6688632837	410	561
33	90	489.0	484.955555556	26.2771176802	434	548
34	90	492.5	480.888888889	39.8227864543	399	560
35	90	476.0	480.777777778	30.8925657284	428	558
36	90	395.0	396.411111111	21.9933800365	347	457
37	90	379.0	383.666666667	22.2036033112	337	445
38	90	407.0	412.311111111	24.7564332579	322	491
39	90	429.5	430.533333333	25.9453271323	367	496
40	90	435.0	436.522222222	23.779649459	383	491
41	90	410.0	411.688888889	16.3799636714	369	471
42	90	330.5	321.844444444	26.8741557433	267	383
43	90	328.0	326.377777778	28.4388536172	273	428
44	90	494.5	489.422222222	26.1083119067	439	554
45	90	487.0	486.022222222	32.9754042273	417	550
46	90	466.0	474.088888889	39.0021778436	306	555
47	90	485.0	489.344444444	27.8065384442	431	570
0	90	323.0	319.722222222	32.7336143158	237	405
1	90	313.0	311.122222222	30.535526769	242	382
2	90	328.0	321.677777778	34.303491166	206	403
3	90	318.5	317.277777778	31.0608820715	260	424
4	90	316.5	320.1	30.9684606585	248	407
5	90	330.0	324.222222222	32.6727129703	235	436
6	90	311.0	315.988888889	26.5758848267	270	379
7	90	322.0	317.311111111	16.5204549604	273	343
8	90	312.0	310.755555556	19.9501106157	254	351
9	90	321.5	319.5	16.4905696957	271	347
10	90	320.0	319.088888889	17.0949274117	274	363
11	90	325.0	321.222222222	17.4711048927	264	358
12	90	380.0	382.755555556	25.5305094657	326	454
13	90	396.0	395.788888889	27.4519760246	318	462
14	90	382.5	385.822222222	20.7913324771	336	442
15	90	376.0	380.5	23.0503073009	322	445
16	90	373.5	374.144444444	23.0750279215	304	439
17	90	373.5	375.4	22.4186430356	306	430
18	90	325.0	331.633333333	24.9089229884	302	411
19	90	327.5	337.855555556	32.6933772128	285	429
20	90	327.0	333.377777778	24.2168801449	292	400
21	90	353.5	354.522222222	25.3693725135	308	409
22	90	357.0	359.677777778	24.9278192556	311	423
23	90	347.5	352.244444444	28.2859647612	299	422
24	90	340.0	338.244444444	24.5013882197	274	383
25	90	341.0	340.222222222	17.9026861906	286	392
26	90	342.0	339.855555556	15.5895699542	284	375
27	90	342.0	338.544444444	23.3757524471	193	376
29	90	346.0	345.444444444	22.8745910036	289	415
30	90	487.0	484.588888889	30.2981093816	397	585
31	90	488.0	477.366666667	34.8056349205	407	552
32	90	483.5	475.311111111	32.6158258943	408	542
33	90	477.0	473.377777778	28.5566017967	413	538
34	90	489.5	480.333333333	34.8562125819	404	546
35	90	478.5	480.688888889	30.8993507463	401	555
36	90	380.0	380.933333333	23.3679742858	331	433
37	90	379.0	383.411111111	23.4657643976	316	472
38	90	411.5	414.433333333	20.9231663208	355	483
39	90	435.0	433.622222222	27.7527086877	366	493
40	90	427.5	428.677777778	23.2693540844	373	482
41	90	406.5	407.255555556	18.254108281	363	462
42	90	330.0	322.133333333	27.3175564224	269	379
43	90	316.5	318.155555556	24.671581092	272	372
44	90	484.5	483.122222222	27.2200203191	422	532
45	90	486.0	484.933333333	29.5611607049	426	549
46	90	486.0	471.711111111	42.5504261487	301	552
47	90	489.5	486.933333333	30.373892298	420	555
0	90	322.0	318.622222222	27.9032366811	234	416
1	90	324.0	319.722222222	31.9329254594	235	392
2	90	323.5	319.333333333	29.5206142664	247	428
3	90	321.5	319.577777778	29.6715268595	256	441
4	90	318.0	320.122222222	25.7612231325	274	386
5	90	309.0	309.177777778	25.1796115837	242	369
6	90	314.0	310.311111111	16.6950720903	265	343
7	90	325.0	320.711111111	15.7453657693	273	353
8	90	312.0	310.988888889	16.8770023961	271	357
9	90	320.5	318.666666667	17.7388462609	274	352
10	90	311.5	309.655555556	17.2086290442	270	343
11	90	313.5	313.188888889	17.1754957518	273	361
12	90	383.0	384.055555556	18.707907485	340	434
13	90	403.0	402.055555556	26.4635435232	320	456
14	90	377.5	382.4	24.4257605363	314	444
15	90	378.5	381.344444444	23.3800299929	332	443
16	90	379.0	380.077777778	21.9485397023	327	433
17	90	374.5	379.522222222	24.6401784706	313	462
18	90	325.5	334.911111111	29.8740483603	295	436
19	90	358.0	359.566666667	27.5273803088	279	436
20	90	323.0	334.1	27.1469458073	299	413
21	90	328.0	336.511111111	29.3148595026	291	416
22	90	360.0	357.8	26.0244329643	308	415
23	90	355.0	355.577777778	26.8270086864	303	418
24	90	338.5	338.277777778	23.2570313276	290	384
25	90	341.0	341.1	17.6289219435	290	382
26	90	340.5	340.833333333	17.6359796376	297	391
27	90	340.0	336.477777778	24.067141167	218	368
28	90	337.5	341.277777778	24.3744072419	301	395
30	90	478.5	482.366666667	27.9878743586	429	550
31	90	478.5	473.988888889	33.1721082452	408	552
32	90	488.5	481.211111111	27.5408764665	410	536
33	90	479.0	472.766666667	32.7441428181	413	541
34	90	481.0	474.677777778	31.1119226085	413	546
35	90	482.0	481.122222222	25.4993802878	429	545
36	90	379.5	384.177777778	26.8044680263	325	496
37	90	378.5	383.577777778	25.3004074529	330	462
38	90	403.0	406.922222222	21.414028516	369	484
39	90	427.5	426.933333333	26.3749881517	381	499
40	90	431.5	431.888888889	24.6163651277	380	485
41	90	403.5	405.8	22.4678535789	346	464
42	90	327.5	320.022222222	23.5395543136	268	366
43	90	324.0	320.266666667	22.8749256222	268	372
44	90	482.0	484.166666667	25.0857418556	432	549
45	90	481.0	482.311111111	27.0195996534	425	551
46	90	484.0	475.855555556	36.895215321	413	544
47	90	490.5	480.922222222	32.8607255542	385	534
0	90	310.5	320.933333333	28.8608924171	284	380
1	90	331.0	326.322222222	27.5869646261	284	391
2	90	311.5	321.833333333	30.651898618	287	415
3	90	326.0	332.533333333	26.0747643006	286	403
4	90	330.0	330.755555556	22.4921275665	289	385
5	90	311.5	323.144444444	31.4729376206	285	384
6	90	299.5	300.566666667	14.4353347342	256	338
7	90	304.5	305.822222222	13.95355612	252	334
8	90	300.5	303.722222222	13.3791112292	269	349
9	90	303.0	304.8	14.9467201902	247	350
10	90	305.0	307.044444444	15.5577141359	250	349
11	90	310.0	312.488888889	14.3265444732	256	337
12	90	353.5	350.933333333	33.2608545357	288	417
13	90	358.0	358.177777778	24.6723316818	306	412
14	90	328.5	344.033333333	37.4716040638	290	426
15	90	326.0	339.488888889	33.6205110823	291	418
16	90	322.0	338.7	36.3765644948	293	422
17	90	354.5	348.444444444	35.0612515182	284	405
18	90	326.5	332.044444444	20.8624655575	301	412
19	90	367.0	365.466666667	24.7634138734	311	417
20	90	323.0	330.1	20.6769060656	299	402
21	90	329.5	332.211111111	19.6115014125	306	408
22	90	363.5	361.266666667	26.0468808113	314	419
23	90	353.5	356.977777778	25.2093359152	312	424
24	90	386.0	391.288888889	23.5458155964	350	462
25	90	354.0	358.333333333	14.6264600411	336	414
26	90	354.0	357.655555556	14.7159483487	336	404
27	90	355.5	358.322222222	15.5676500601	330	409
28	90	392.0	391.466666667	22.9178242132	348	431
29	90	389.5	388.744444444	23.9464964318	335	441
31	90	362.5	374.4	34.3814549495	328	461
32	90	372.5	383.366666667	34.8582685871	331	459
33	90	395.0	379.833333333	35.1081661915	312	433
34	90	364.5	382.022222222	34.576799472	337	469
35	90	369.5	381.833333333	35.5875290266	327	449
36	90	413.5	411.833333333	19.414914084	360	464
37	90	416.0	416.922222222	17.8401717591	357	458
38	90	519.0	521.944444444	34.3370098715	461	723
39	90	490.5	492.7	15.3445249012	464	531
40	90	519.5	522.088888889	23.163018631	477	573
41	90	492.0	495.1	15.9443825008	467	560
42	90	416.5	412.944444444	21.988563245	344	469
43	90	421.0	415.666666667	23.0762022679	347	467
44	90	500.0	501.855555556	23.9070241241	459	559
45	90	490.5	493.133333333	25.7341968767	445	545
46	90	477.0	480.022222222	22.5299690673	444	572
47	90	471.5	477.933333333	28.7625528152	435	570
0	90	323.5	330.477777778	31.03626115	290	391
1	90	318.5	330.3	38.1888436298	284	467
2	90	316.5	328.588888889	34.4328313756	267	395
3	90	337.0	338.622222222	30.8410180614	275	445
4	90	328.5	334.244444444	30.7738384964	287	459
5	90	339.0	331.666666667	31.9499608763	280	434
6	90	303.0	302.355555556	16.0943821193	258	347
7	90	306.0	307.355555556	17.6089062763	260	349
8	90	300.5	299.388888889	20.1823324522	221	339
9	90	305.5	306.144444444	15.1939762268	263	338
10	90	305.0	307.544444444	15.9994174277	248	356
11	90	302.5	303.066666667	16.5171964261	245	338
12	90	337.5	346.577777778	33.3586496455	295	422
13	90	358.0	355.855555556	28.1514006405	289	418
14	90	344.0	350.077777778	33.3797103302	291	411
15	90	352.0	351.144444444	36.4147592517	287	419
16	90	352.0	350.411111111	37.5117446629	285	434
17	90	355.0	353.455555556	34.4593677349	292	434
18	90	327.0	339.611111111	29.6140711466	276	412
19	90	362.5	365.411111111	25.4300323085	306	428
20	90	331.0	339.988888889	28.6707339922	292	428
21	90	357.5	356.744444444	28.9814350964	280	411
22	90	362.0	362.088888889	26.9351667876	309	430
23	90	360.0	362.944444444	29.8657593281	302	428
24	90	359.5	370.233333333	28.2579585643	324	438
25	90	362.5	369.711111111	25.1233598445	336	435
26	90	391.5	392.388888889	25.4316925834	347	463
27	90	391.5	392.033333333	24.8785717704	324	457
28	90	397.0	395.688888889	24.3263206536	339	441
29	90	358.5	367.422222222	28.2709028971	315	454
30	90	403.5	401.133333333	27.4660194098	351	459
32	90	383.5	388.177777778	36.6055787423	284	459
33	90	378.0	384.988888889	34.0383752205	321	458
34	90	396.5	395.866666667	27.9714934254	344	461
35	90	370.0	383.2	38.5464222291	308	465
36	90	411.0	412.388888889	20.8271694585	355	470
37	90	409.0	409.511111111	17.5260088912	360	465
38	90	493.0	498.0	19.3132079158	467	555
39	90	499.0	502.933333333	23.4808669157	467	575
40	90	520.0	519.633333333	26.4732359605	455	579
41	90	492.0	497.611111111	25.7201583045	449	584
42	90	422.0	416.655555556	25.6706322093	338	458
43	90	404.0	403.377777778	29.6754959812	329	470
44	90	505.0	506.966666667	30.1099651278	454	574
45	90	509.5	508.655555556	23.7379963168	454	562
46	90	484.5	488.455555556	32.1210077022	426	569
47	90	497.0	497.666666667	24.6522480381	450	559
0	90	325.5	327.733333333	32.8747792557	267	417
1	90	311.0	321.622222222	33.2911659212	282	431
2	90	322.0	326.988888889	33.7926666747	276	463
3	90	331.0	334.955555556	33.0823588811	286	464
4	90	330.0	334.255555556	28.1573203867	289	411
5	90	324.0	327.744444444	30.3089869735	284	401
6	90	300.0	300.777777778	17.0689957901	269	336
7	90	303.0	302.588888889	19.3050911215	227	349
8	90	302.0	300.844444444	18.5669426138	227	339
9	90	306.0	307.088888889	18.6247412775	253	362
10	90	299.5	298.133333333	19.9099081978	241	346
11	90	305.0	306.444444444	16.7160010576	253	335
12	90	338.5	344.011111111	31.2543310579	292	404
13	90	350.5	353.088888889	28.862372446	300	430
14	90	349.5	351.011111111	34.3816793735	286	425
15	90	362.0	353.244444444	35.4708992183	283	429
16	90	334.0	344.655555556	36.0234988464	289	418
17	90	349.0	348.244444444	36.2477006508	292	449
18	90	335.0	343.511111111	29.3224390544	307	438
19	90	364.0	364.155555556	25.5412133668	315	421
20	90	330.0	338.733333333	28.7293113968	295	428
21	90	361.0	361.6	32.3696703035	293	443
22	90	359.5	359.677777778	28.5804236722	294	426
23	90	358.0	360.244444444	23.8492073528	310	407
24	90	359.0	367.422222222	28.1823340165	325	462
25	90	355.5	364.833333333	27.577466647	323	453
26	90	388.5	390.466666667	24.3899797276	316	457
27	90	399.5	396.922222222	24.5348857198	335	449
28	90	392.0	394.544444444	25.59303773	345	447
29	90	356.5	360.422222222	16.237800739	335	415
30	90	384.0	391.155555556	25.667061084	299	458
31	90	370.0	379.366666667	35.0667458808	328	451
33	90	377.5	386.066666667	34.2172146408	329	453
34	90	393.0	394.5	29.1723803927	336	458
35	90	401.5	391.922222222	37.934220194	324	453
36	90	413.0	412.933333333	22.5510778259	351	471
37	90	407.0	406.088888889	20.5586664313	352	456
38	90	490.0	493.655555556	18.966731758	442	549
39	90	499.0	504.322222222	24.0184317083	449	596
40	90	520.0	520.522222222	26.2751372881	471	597
41	90	495.0	499.477777778	20.0904774446	451	559
42	90	419.5	413.377777778	31.9202401055	340	496
43	90	416.0	410.011111111	28.6067181093	341	458
44	90	504.0	502.755555556	24.0403878279	454	554
45	90	495.0	497.022222222	27.3633890761	444	575
46	90	477.5	487.9	32.7638181197	433	564
47	90	488.5	492.9	28.4784714009	438	583
0	90	333.0	331.044444444	35.5583748882	269	437
1	90	320.0	324.322222222	33.1115380286	281	441
2	90	322.5	326.333333333	28.9957851343	284	384
3	90	322.5	331.622222222	34.3189541986	275	485
4	90	315.0	321.477777778	31.4774091048	279	437
5	90	325.0	323.866666667	28.0024602094	281	416
6	90	301.5	301.811111111	15.7317050319	261	339
7	90	304.5	302.255555556	24.4547478286	249	360
8	90	299.0	300.033333333	19.2350663575	223	345
9	90	305.0	304.8	19.4034361218	250	361
10	90	302.5	304.055555556	17.0165678163	237	336
11	90	305.0	304.066666667	18.3943227957	242	332
12	90	364.0	355.488888889	31.0774103184	288	424
13	90	356.5	353.288888889	26.1687873639	297	411
14	90	345.5	344.555555556	33.9637424685	285	418
15	90	353.5	350.644444444	34.1546519074	288	413
16	90	364.5	353.355555556	30.3883424692	285	406
17	90	344.0	343.677777778	33.165855192	290	407
18	90	329.0	337.177777778	29.9802074627	244	431
19	90	361.5	361.911111111	26.952074521	302	408
20	90	358.5	356.811111111	27.4213600621	272	414
21	90	337.5	343.011111111	30.5008176373	296	418
22	90	366.0	362.088888889	24.7389231978	299	412
23	90	352.0	357.1	26.7822702548	307	424
24	90	356.5	362.244444444	23.443222717	329	457
25	90	353.5	365.022222222	28.6065174306	325	448
26	90	385.5	384.566666667	27.9547451746	326	450
27	90	357.0	363.1	22.7127228174	311	426
28	90	356.5	365.533333333	27.2185394334	329	455
29	90	358.5	365.166666667	22.4955551165	320	434
30	90	389.5	387.366666667	33.7525143096	320	456
31	90	382.5	388.2	31.6214413896	331	475
32	90	397.5	389.966666667	36.3086919499	327	467
34	90	388.0	391.477777778	30.8743790861	300	446
35	90	381.5	383.022222222	34.7786581358	290	444
36	90	400.5	403.288888889	22.146604678	354	458
37	90	398.0	397.777777778	19.1141470457	343	437
38	90	491.0	495.255555556	22.5864074715	422	564
39	90	523.0	520.911111111	26.084326688	468	577
40	90	522.0	521.733333333	26.7921215617	463	604
41	90	493.0	498.244444444	23.0324944908	458	570
42	90	420.0	412.155555556	23.8233830563	345	445
43	90	419.5	412.833333333	27.1662576656	325	461
44	90	493.0	493.588888889	24.8461463341	449	557
45	90	492.0	492.5	29.9240705787	424	596
46	90	472.5	481.655555556	31.8674899165	432	544
47	90	488.0	488.222222222	34.5062885662	422	552
0	90	327.0	327.855555556	31.0460450554	278	437
1	90	333.5	328.688888889	26.6135489489	264	431
2	90	315.5	322.366666667	30.5339337641	279	458
3	90	323.5	329.2	27.2564773138	286	406
4	90	326.5	332.666666667	23.847198764	296	401
5	90	330.5	327.022222222	29.0933279017	283	381
6	90	299.5	299.666666667	14.7120509938	257	341
7	90	305.0	306.9	16.2986366165	255	356
8	90	301.0	302.955555556	16.1739922311	243	340
9	90	302.0	298.933333333	19.3722596628	244	342
10	90	308.0	308.311111111	17.8522606377	249	343
11	90	308.0	307.788888889	17.484275122	236	339
12	90	332.0	342.1	34.9606286493	290	423
13	90	352.5	354.566666667	26.0354672621	305	410
14	90	335.5	344.433333333	34.9444161809	289	412
15	90	346.5	345.522222222	35.7672189388	285	435
16	90	356.0	347.366666667	35.0759335031	282	399
17	90	337.5	346.3	36.8023097101	288	443
18	90	328.0	333.644444444	23.4147679473	301	395
19	90	369.0	364.4	27.8031972582	311	427
20	90	330.5	335.833333333	24.7382968964	290	399
21	90	331.5	336.422222222	25.2775604386	302	398
22	90	359.0	360.033333333	25.9081497259	297	415
23	90	350.0	357.322222222	27.8247802338	305	437
24	90	392.5	391.333333333	22.5082700851	331	458
25	90	357.0	361.611111111	17.9676836103	337	426
26	90	360.0	366.944444444	24.26490887	321	442
27	90	357.0	360.644444444	17.3661939226	331	441
28	90	383.0	387.333333333	27.1080143951	312	444
29	90	389.0	390.255555556	24.2200840035	345	475
30	90	377.5	382.622222222	34.0282816289	315	450
31	90	404.0	391.988888889	31.3898406935	326	447
32	90	374.5	379.2	36.4722725734	307	470
33	90	370.5	380.233333333	33.3833125312	313	446
35	90	398.0	394.433333333	26.1330144538	299	460
36	90	404.0	400.833333333	17.7809198612	352	442
37	90	404.0	403.4	18.3277567276	365	471
38	90	497.0	504.466666667	21.4813614301	468	570
39	90	491.0	493.366666667	18.6198520104	457	559
40	90	516.0	518.588888889	23.4335440694	471	569
41	90	490.0	493.488888889	18.5198058812	446	558
42	90	417.0	409.177777778	26.8334690588	317	472
43	90	415.0	411.888888889	24.8195462598	328	469
44	90	490.5	491.333333333	26.9946496757	435	551
45	90	493.5	493.022222222	22.4127829487	447	542
46	90	475.0	482.577777778	26.7382280547	435	565
47	90	484.0	487.422222222	33.1303747095	428	564
0	90	315.5	325.577777778	31.5013148854	281	416
1	90	321.0	326.988888889	34.0230296007	284	445
2	90	328.0	323.188888889	27.5761146423	271	401
3	90	315.0	324.833333333	30.6747272015	283	434
4	90	327.0	330.277777778	21.6800101362	290	384
5	90	330.0	326.488888889	26.4508955717	279	399
6	90	300.0	300.822222222	16.6263363892	257	336
7	90	303.5	305.3	18.3886740504	254	348
8	90	303.0	303.388888889	19.0500477949	255	341
9	90	303.0	305.377777778	14.9462576347	262	338
10	90	301.0	300.266666667	14.1757225957	247	335
11	90	309.0	309.866666667	18.9731974696	249	344
12	90	337.5	343.555555556	33.6009626552	280	412
13	90	356.0	354.566666667	25.5864764627	298	409
14	90	337.0	343.766666667	33.791534114	292	412
15	90	336.0	346.222222222	35.0982043788	289	415
16	90	341.5	346.988888889	32.9772630238	284	404
17	90	339.0	346.088888889	36.9190238358	289	425
18	90	327.5	335.244444444	24.5480531525	291	411
19	90	355.0	359.922222222	28.9110620035	313	450
20	90	326.5	335.366666667	27.2826562734	296	417
21	90	328.5	333.355555556	24.0676413058	297	405
22	90	363.5	362.577777778	26.9014571178	292	420
23	90	363.5	363.7	28.0576588871	314	421
24	90	389.0	391.588888889	25.2057729033	345	455
25	90	358.5	368.833333333	28.69155896	327	447
26	90	358.0	366.266666667	25.5442100419	332	443
27	90	359.0	362.5	19.8635623973	327	439
28	90	387.5	389.255555556	25.9326311435	332	451
29	90	383.0	388.444444444	24.9920481181	340	446
30	90	365.5	378.777777778	34.0273673445	327	489
31	90	400.0	387.944444444	38.5112858238	323	458
32	90	366.0	380.788888889	35.3715184999	329	452
33	90	389.0	387.244444444	36.6734269862	296	448
34	90	394.5	394.555555556	22.9308676538	352	455
36	90	397.0	397.166666667	17.5450214528	355	444
37	90	406.5	405.3	18.8381704703	355	460
38	90	493.0	496.344444444	21.6040948336	460	584
39	90	489.5	495.355555556	19.3421308209	455	550
40	90	514.5	515.444444444	23.8523751955	471	566
41	90	491.5	496.411111111	21.6157835566	449	568
42	90	423.5	417.722222222	27.1498016272	347	472
43	90	420.0	411.477777778	27.4048770103	314	459
44	90	499.0	495.533333333	22.5453616811	449	537
45	90	492.5	496.177777778	27.0602528434	447	593
46	90	475.5	483.388888889	34.5326558635	425	583
47	90	471.5	479.988888889	33.460588573	432	554
0	90	327.0	323.9	30.952669962	241	386
1	90	324.0	321.788888889	28.7179751857	222	375
2	90	323.0	318.6	31.4419394369	241	387
3	90	313.5	314.322222222	31.5829869032	204	422
4	90	324.5	320.377777778	31.936944047	207	387
5	90	322.0	319.588888889	28.6972296164	225	374
6	90	314.0	313.122222222	16.4612864205	280	358
